Comparing the following files: 
kelly_front_s2_v2/,  hadleigh_front_s2_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s2_v2_vs_hadleigh_front_s2_v2,  average
(66, 382),     0.22618,       0.22618
(260, 388),     0.22622,       0.22622
(52, 257),     0.22635,       0.22635
(63, 334),     0.22655,       0.22655
(154, 193),     0.22664,       0.22664
(33, 276),     0.2268,       0.2268
(160, 466),     0.22683,       0.22683
(383, 390),     0.22695,       0.22695
(65, 295),     0.22699,       0.22699
(158, 384),     0.22701,       0.22701
(28, 158),     0.22703,       0.22703
(46, 55),     0.22715,       0.22715
(246, 334),     0.22741,       0.22741
(26, 382),     0.22744,       0.22744
(341, 383),     0.22758,       0.22758
(52, 295),     0.22759,       0.22759
(65, 380),     0.22762,       0.22762
(66, 257),     0.2278,       0.2278
(259, 300),     0.22784,       0.22784
(158, 253),     0.22802,       0.22802
(56, 157),     0.22816,       0.22816
(193, 398),     0.2283,       0.2283
(158, 256),     0.2285,       0.2285
(28, 414),     0.22856,       0.22856
(246, 283),     0.22872,       0.22872
(52, 466),     0.22874,       0.22874
(336, 339),     0.22885,       0.22885
(46, 373),     0.2289,       0.2289
(27, 386),     0.22905,       0.22905
(133, 173),     0.22909,       0.22909
(35, 353),     0.22955,       0.22955
(144, 362),     0.22958,       0.22958
(107, 157),     0.2296,       0.2296
(285, 383),     0.22968,       0.22968
(263, 359),     0.2297,       0.2297
(334, 386),     0.22985,       0.22985
(124, 257),     0.23004,       0.23004
(341, 382),     0.23007,       0.23007
(286, 385),     0.23011,       0.23011
(260, 387),     0.23023,       0.23023
(107, 160),     0.23062,       0.23062
(27, 70),     0.23087,       0.23087
(247, 384),     0.23115,       0.23115
(22, 190),     0.23138,       0.23138
(144, 390),     0.2316,       0.2316
(53, 388),     0.23166,       0.23166
(112, 381),     0.2319,       0.2319
(252, 362),     0.23204,       0.23204
(46, 158),     0.23215,       0.23215
(124, 417),     0.23234,       0.23234
(159, 259),     0.23258,       0.23258
(285, 362),     0.23271,       0.23271
(247, 293),     0.23272,       0.23272
(157, 256),     0.23283,       0.23283
(23, 467),     0.23291,       0.23291
(157, 252),     0.23322,       0.23322
(30, 160),     0.23333,       0.23333
(24, 276),     0.23343,       0.23343
(285, 300),     0.23378,       0.23378
(157, 193),     0.23384,       0.23384
(29, 385),     0.23416,       0.23416
(33, 353),     0.23418,       0.23418
(386, 466),     0.2344,       0.2344
(26, 384),     0.23448,       0.23448
(381, 382),     0.23515,       0.23515
(159, 382),     0.23518,       0.23518
(173, 252),     0.23529,       0.23529
(158, 398),     0.23565,       0.23565
(53, 334),     0.23583,       0.23583
(193, 260),     0.23605,       0.23605
(158, 341),     0.23647,       0.23647
(65, 296),     0.23679,       0.23679
(33, 265),     0.23698,       0.23698
(110, 381),     0.23698,       0.23698
(145, 467),     0.23703,       0.23703
(25, 276),     0.23748,       0.23748
(66, 285),     0.23766,       0.23766
(70, 286),     0.23784,       0.23784
(66, 159),     0.23787,       0.23787
(46, 385),     0.23792,       0.23792
(190, 193),     0.23795,       0.23795
(66, 381),     0.23795,       0.23795
(46, 384),     0.23809,       0.23809
(56, 257),     0.23863,       0.23863
(154, 417),     0.23872,       0.23872
(70, 156),     0.23872,       0.23872
(26, 173),     0.23881,       0.23881
(63, 254),     0.23884,       0.23884
(105, 254),     0.2389,       0.2389
(159, 257),     0.23919,       0.23919
(124, 258),     0.23931,       0.23931
(133, 252),     0.23954,       0.23954
(52, 339),     0.23955,       0.23955
(22, 388),     0.23961,       0.23961
(56, 362),     0.23981,       0.23981
(7, 353),     0.23982,       0.23982
(107, 296),     0.23985,       0.23985
(144, 339),     0.2401,       0.2401
(161, 282),     0.24017,       0.24017
(28, 107),     0.24035,       0.24035
(53, 65),     0.2404,       0.2404
(145, 276),     0.24042,       0.24042
(27, 387),     0.24046,       0.24046
(105, 159),     0.24048,       0.24048
(63, 373),     0.24053,       0.24053
(145, 414),     0.2407,       0.2407
(107, 257),     0.2409,       0.2409
(295, 353),     0.24097,       0.24097
(160, 255),     0.24101,       0.24101
(130, 276),     0.24116,       0.24116
(28, 463),     0.24124,       0.24124
(46, 283),     0.24147,       0.24147
(124, 259),     0.24159,       0.24159
(144, 381),     0.24162,       0.24162
(255, 353),     0.24163,       0.24163
(159, 260),     0.24178,       0.24178
(257, 387),     0.24184,       0.24184
(124, 387),     0.24203,       0.24203
(144, 263),     0.2422,       0.2422
(105, 388),     0.24299,       0.24299
(387, 466),     0.24318,       0.24318
(144, 249),     0.24322,       0.24322
(144, 359),     0.24322,       0.24322
(133, 243),     0.24333,       0.24333
(63, 387),     0.24338,       0.24338
(53, 339),     0.24371,       0.24371
(56, 63),     0.24386,       0.24386
(30, 359),     0.24393,       0.24393
(255, 373),     0.24402,       0.24402
(66, 252),     0.24407,       0.24407
(173, 260),     0.24411,       0.24411
(159, 373),     0.24449,       0.24449
(30, 66),     0.24452,       0.24452
(56, 107),     0.24465,       0.24465
(66, 158),     0.24469,       0.24469
(173, 190),     0.24473,       0.24473
(66, 388),     0.24516,       0.24516
(30, 283),     0.24517,       0.24517
(246, 285),     0.24523,       0.24523
(24, 254),     0.24523,       0.24523
(295, 359),     0.2454,       0.2454
(27, 295),     0.24591,       0.24591
(158, 387),     0.24592,       0.24592
(156, 259),     0.24606,       0.24606
(26, 286),     0.24608,       0.24608
(24, 374),     0.24627,       0.24627
(105, 296),     0.24627,       0.24627
(65, 247),     0.24631,       0.24631
(26, 155),     0.2465,       0.2465
(56, 282),     0.24694,       0.24694
(163, 300),     0.24698,       0.24698
(157, 382),     0.24719,       0.24719
(23, 153),     0.24733,       0.24733
(154, 260),     0.2474,       0.2474
(110, 362),     0.24747,       0.24747
(190, 293),     0.24748,       0.24748
(27, 158),     0.24753,       0.24753
(260, 385),     0.24753,       0.24753
(63, 295),     0.24762,       0.24762
(30, 258),     0.24772,       0.24772
(160, 249),     0.2478,       0.2478
(55, 414),     0.24783,       0.24783
(22, 286),     0.24787,       0.24787
(112, 252),     0.24789,       0.24789
(247, 385),     0.24792,       0.24792
(334, 385),     0.248,       0.248
(25, 144),     0.24822,       0.24822
(153, 384),     0.24829,       0.24829
(53, 282),     0.24872,       0.24872
(386, 388),     0.24875,       0.24875
(65, 253),     0.24887,       0.24887
(173, 285),     0.2495,       0.2495
(23, 466),     0.24962,       0.24962
(70, 254),     0.24968,       0.24968
(46, 386),     0.24997,       0.24997
(252, 373),     0.25003,       0.25003
(70, 373),     0.25032,       0.25032
(293, 384),     0.25043,       0.25043
(154, 384),     0.25062,       0.25062
(243, 252),     0.25071,       0.25071
(254, 285),     0.25079,       0.25079
(145, 252),     0.25087,       0.25087
(23, 276),     0.25111,       0.25111
(259, 387),     0.25133,       0.25133
(22, 133),     0.25135,       0.25135
(252, 381),     0.25135,       0.25135
(27, 296),     0.25147,       0.25147
(53, 124),     0.25153,       0.25153
(27, 373),     0.25158,       0.25158
(260, 295),     0.25195,       0.25195
(22, 463),     0.25197,       0.25197
(252, 380),     0.25205,       0.25205
(124, 276),     0.25212,       0.25212
(30, 263),     0.25227,       0.25227
(253, 373),     0.2523,       0.2523
(161, 283),     0.25288,       0.25288
(353, 384),     0.25342,       0.25342
(257, 300),     0.25349,       0.25349
(159, 339),     0.25365,       0.25365
(70, 247),     0.25394,       0.25394
(30, 385),     0.25395,       0.25395
(300, 467),     0.2546,       0.2546
(257, 353),     0.25461,       0.25461
(107, 388),     0.25501,       0.25501
(163, 353),     0.25509,       0.25509
(246, 265),     0.25511,       0.25511
(259, 386),     0.25514,       0.25514
(66, 296),     0.25521,       0.25521
(263, 285),     0.25524,       0.25524
(253, 417),     0.25526,       0.25526
(158, 362),     0.25528,       0.25528
(258, 386),     0.25537,       0.25537
(29, 255),     0.25555,       0.25555
(107, 159),     0.25599,       0.25599
(23, 144),     0.25608,       0.25608
(153, 286),     0.25609,       0.25609
(53, 390),     0.25613,       0.25613
(157, 253),     0.25617,       0.25617
(193, 243),     0.25632,       0.25632
(24, 380),     0.25634,       0.25634
(156, 390),     0.25637,       0.25637
(145, 341),     0.25639,       0.25639
(63, 65),     0.25668,       0.25668
(124, 260),     0.25676,       0.25676
(157, 259),     0.25681,       0.25681
(190, 387),     0.25687,       0.25687
(124, 398),     0.25706,       0.25706
(246, 276),     0.25733,       0.25733
(7, 300),     0.25736,       0.25736
(156, 387),     0.25746,       0.25746
(27, 257),     0.25747,       0.25747
(63, 156),     0.25754,       0.25754
(336, 390),     0.2576,       0.2576
(28, 398),     0.25793,       0.25793
(276, 384),     0.25803,       0.25803
(155, 252),     0.25819,       0.25819
(29, 466),     0.25826,       0.25826
(28, 341),     0.25826,       0.25826
(29, 467),     0.25833,       0.25833
(28, 256),     0.25949,       0.25949
(66, 380),     0.25985,       0.25985
(276, 285),     0.25997,       0.25997
(105, 373),     0.26003,       0.26003
(26, 154),     0.26004,       0.26004
(24, 256),     0.26018,       0.26018
(24, 398),     0.26043,       0.26043
(46, 387),     0.26043,       0.26043
(53, 466),     0.26043,       0.26043
(173, 283),     0.26046,       0.26046
(29, 258),     0.26049,       0.26049
(29, 249),     0.26057,       0.26057
(190, 260),     0.26059,       0.26059
(105, 257),     0.26063,       0.26063
(27, 339),     0.26073,       0.26073
(252, 382),     0.26074,       0.26074
(286, 384),     0.26127,       0.26127
(130, 353),     0.26162,       0.26162
(56, 341),     0.26172,       0.26172
(161, 336),     0.26192,       0.26192
(28, 63),     0.26205,       0.26205
(193, 362),     0.26223,       0.26223
(24, 373),     0.26227,       0.26227
(336, 383),     0.26227,       0.26227
(24, 144),     0.26233,       0.26233
(27, 285),     0.26243,       0.26243
(22, 341),     0.26245,       0.26245
(145, 256),     0.26265,       0.26265
(160, 295),     0.26275,       0.26275
(193, 256),     0.26278,       0.26278
(265, 336),     0.26279,       0.26279
(257, 385),     0.2628,       0.2628
(159, 388),     0.26318,       0.26318
(52, 390),     0.26321,       0.26321
(52, 282),     0.26334,       0.26334
(124, 388),     0.26373,       0.26373
(63, 158),     0.26374,       0.26374
(56, 388),     0.2638,       0.2638
(249, 383),     0.26396,       0.26396
(161, 296),     0.26414,       0.26414
(156, 260),     0.26419,       0.26419
(259, 385),     0.26422,       0.26422
(124, 339),     0.26427,       0.26427
(157, 257),     0.26437,       0.26437
(27, 259),     0.26466,       0.26466
(144, 382),     0.26518,       0.26518
(133, 380),     0.26534,       0.26534
(255, 390),     0.26545,       0.26545
(23, 252),     0.26584,       0.26584
(154, 157),     0.26588,       0.26588
(124, 390),     0.2659,       0.2659
(65, 282),     0.266,       0.266
(63, 157),     0.26621,       0.26621
(144, 255),     0.26624,       0.26624
(246, 293),     0.26628,       0.26628
(145, 253),     0.26629,       0.26629
(258, 385),     0.26632,       0.26632
(130, 265),     0.26643,       0.26643
(263, 336),     0.26647,       0.26647
(52, 263),     0.26649,       0.26649
(30, 55),     0.26652,       0.26652
(63, 107),     0.26656,       0.26656
(154, 155),     0.26657,       0.26657
(30, 52),     0.26659,       0.26659
(105, 158),     0.2666,       0.2666
(260, 300),     0.26674,       0.26674
(52, 265),     0.26695,       0.26695
(362, 463),     0.26698,       0.26698
(190, 256),     0.26705,       0.26705
(257, 386),     0.26732,       0.26732
(256, 463),     0.26743,       0.26743
(154, 286),     0.26766,       0.26766
(153, 256),     0.26784,       0.26784
(70, 300),     0.26793,       0.26793
(156, 339),     0.26798,       0.26798
(246, 353),     0.26803,       0.26803
(173, 286),     0.26803,       0.26803
(295, 467),     0.26811,       0.26811
(46, 258),     0.26824,       0.26824
(28, 387),     0.26861,       0.26861
(124, 386),     0.26874,       0.26874
(145, 466),     0.26876,       0.26876
(55, 161),     0.26897,       0.26897
(383, 414),     0.26908,       0.26908
(56, 259),     0.26934,       0.26934
(70, 124),     0.26941,       0.26941
(30, 293),     0.26946,       0.26946
(65, 374),     0.26946,       0.26946
(144, 300),     0.26979,       0.26979
(154, 252),     0.27056,       0.27056
(243, 276),     0.2706,       0.2706
(29, 159),     0.27078,       0.27078
(24, 414),     0.27084,       0.27084
(247, 276),     0.27111,       0.27111
(26, 252),     0.27127,       0.27127
(107, 295),     0.27133,       0.27133
(153, 414),     0.27139,       0.27139
(247, 265),     0.27156,       0.27156
(157, 381),     0.27158,       0.27158
(29, 283),     0.27161,       0.27161
(63, 282),     0.27161,       0.27161
(254, 383),     0.27209,       0.27209
(285, 373),     0.2722,       0.2722
(145, 362),     0.27229,       0.27229
(22, 243),     0.27238,       0.27238
(63, 388),     0.27238,       0.27238
(193, 253),     0.27243,       0.27243
(193, 247),     0.27263,       0.27263
(353, 417),     0.27292,       0.27292
(157, 380),     0.27312,       0.27312
(46, 339),     0.27317,       0.27317
(190, 381),     0.27326,       0.27326
(46, 157),     0.27328,       0.27328
(173, 380),     0.27347,       0.27347
(158, 380),     0.27373,       0.27373
(65, 466),     0.27379,       0.27379
(157, 260),     0.2738,       0.2738
(259, 336),     0.27386,       0.27386
(145, 398),     0.27396,       0.27396
(7, 265),     0.27399,       0.27399
(253, 383),     0.27401,       0.27401
(28, 258),     0.27411,       0.27411
(154, 381),     0.27416,       0.27416
(161, 334),     0.27441,       0.27441
(55, 334),     0.27456,       0.27456
(161, 265),     0.27462,       0.27462
(55, 398),     0.27462,       0.27462
(110, 382),     0.27468,       0.27468
(158, 254),     0.27495,       0.27495
(24, 263),     0.27501,       0.27501
(46, 390),     0.27513,       0.27513
(53, 257),     0.27523,       0.27523
(112, 276),     0.27524,       0.27524
(156, 388),     0.27547,       0.27547
(28, 252),     0.27552,       0.27552
(23, 253),     0.27562,       0.27562
(156, 386),     0.27564,       0.27564
(173, 253),     0.27574,       0.27574
(256, 383),     0.27647,       0.27647
(155, 193),     0.2767,       0.2767
(24, 390),     0.27681,       0.27681
(107, 158),     0.27712,       0.27712
(25, 417),     0.27717,       0.27717
(52, 259),     0.27728,       0.27728
(25, 35),     0.27736,       0.27736
(24, 359),     0.27752,       0.27752
(30, 265),     0.27779,       0.27779
(46, 388),     0.27799,       0.27799
(160, 359),     0.27814,       0.27814
(70, 158),     0.27829,       0.27829
(66, 295),     0.27838,       0.27838
(33, 300),     0.27848,       0.27848
(243, 380),     0.27912,       0.27912
(24, 339),     0.27939,       0.27939
(27, 260),     0.27973,       0.27973
(27, 282),     0.28006,       0.28006
(52, 249),     0.28007,       0.28007
(265, 285),     0.28007,       0.28007
(27, 388),     0.28035,       0.28035
(105, 265),     0.28039,       0.28039
(263, 383),     0.28097,       0.28097
(153, 382),     0.28106,       0.28106
(56, 283),     0.28106,       0.28106
(28, 296),     0.28138,       0.28138
(53, 265),     0.28143,       0.28143
(161, 276),     0.28158,       0.28158
(158, 374),     0.28213,       0.28213
(300, 384),     0.28218,       0.28218
(161, 285),     0.2824,       0.2824
(341, 463),     0.28273,       0.28273
(252, 383),     0.28284,       0.28284
(24, 249),     0.28286,       0.28286
(252, 374),     0.2832,       0.2832
(173, 293),     0.28331,       0.28331
(28, 362),     0.28346,       0.28346
(388, 417),     0.28413,       0.28413
(25, 193),     0.28418,       0.28418
(193, 463),     0.28422,       0.28422
(155, 380),     0.28426,       0.28426
(56, 256),     0.28437,       0.28437
(107, 414),     0.28443,       0.28443
(133, 253),     0.28462,       0.28462
(155, 173),     0.28499,       0.28499
(145, 380),     0.28553,       0.28553
(160, 282),     0.28556,       0.28556
(66, 253),     0.28559,       0.28559
(70, 276),     0.28573,       0.28573
(53, 249),     0.28591,       0.28591
(65, 254),     0.2861,       0.2861
(26, 388),     0.28653,       0.28653
(53, 263),     0.28664,       0.28664
(105, 466),     0.28666,       0.28666
(112, 388),     0.2867,       0.2867
(56, 296),     0.28688,       0.28688
(107, 285),     0.28694,       0.28694
(52, 255),     0.28717,       0.28717
(63, 293),     0.28719,       0.28719
(27, 258),     0.28772,       0.28772
(159, 258),     0.28781,       0.28781
(353, 467),     0.28804,       0.28804
(22, 276),     0.2883,       0.2883
(29, 359),     0.2885,       0.2885
(65, 259),     0.28855,       0.28855
(25, 353),     0.28861,       0.28861
(107, 282),     0.28873,       0.28873
(276, 296),     0.28896,       0.28896
(145, 374),     0.28915,       0.28915
(158, 382),     0.28916,       0.28916
(52, 334),     0.28979,       0.28979
(153, 252),     0.28989,       0.28989
(283, 295),     0.28993,       0.28993
(158, 259),     0.28997,       0.28997
(63, 390),     0.29,       0.29
(260, 353),     0.2901,       0.2901
(158, 381),     0.29012,       0.29012
(29, 107),     0.29045,       0.29045
(153, 388),     0.29056,       0.29056
(293, 336),     0.29072,       0.29072
(157, 374),     0.29082,       0.29082
(387, 388),     0.29098,       0.29098
(154, 190),     0.29131,       0.29131
(282, 283),     0.29134,       0.29134
(341, 417),     0.29167,       0.29167
(383, 398),     0.2917,       0.2917
(26, 276),     0.29179,       0.29179
(160, 263),     0.29203,       0.29203
(105, 295),     0.2923,       0.2923
(22, 252),     0.29236,       0.29236
(55, 157),     0.29246,       0.29246
(63, 265),     0.29247,       0.29247
(26, 190),     0.29294,       0.29294
(56, 382),     0.29299,       0.29299
(24, 341),     0.29314,       0.29314
(105, 339),     0.29316,       0.29316
(65, 105),     0.29319,       0.29319
(130, 300),     0.2934,       0.2934
(110, 300),     0.29354,       0.29354
(362, 417),     0.29355,       0.29355
(286, 383),     0.29375,       0.29375
(46, 276),     0.29406,       0.29406
(339, 390),     0.29409,       0.29409
(133, 388),     0.29435,       0.29435
(22, 256),     0.29445,       0.29445
(63, 339),     0.29451,       0.29451
(55, 56),     0.29463,       0.29463
(339, 383),     0.29488,       0.29488
(383, 417),     0.29509,       0.29509
(66, 374),     0.29512,       0.29512
(249, 336),     0.29614,       0.29614
(359, 466),     0.29616,       0.29616
(107, 398),     0.29617,       0.29617
(133, 255),     0.29623,       0.29623
(258, 300),     0.29626,       0.29626
(156, 385),     0.29631,       0.29631
(66, 282),     0.29683,       0.29683
(70, 385),     0.29693,       0.29693
(105, 285),     0.29702,       0.29702
(124, 466),     0.29712,       0.29712
(247, 353),     0.29728,       0.29728
(29, 263),     0.2976,       0.2976
(46, 257),     0.29776,       0.29776
(161, 353),     0.29808,       0.29808
(110, 353),     0.29809,       0.29809
(156, 384),     0.29811,       0.29811
(29, 265),     0.29818,       0.29818
(23, 256),     0.29821,       0.29821
(130, 193),     0.29833,       0.29833
(285, 293),     0.29838,       0.29838
(105, 334),     0.29856,       0.29856
(173, 263),     0.29862,       0.29862
(28, 253),     0.29883,       0.29883
(22, 467),     0.29897,       0.29897
(56, 260),     0.29905,       0.29905
(46, 265),     0.29907,       0.29907
(30, 276),     0.29944,       0.29944
(190, 263),     0.29945,       0.29945
(144, 353),     0.29946,       0.29946
(55, 257),     0.29967,       0.29967
(158, 260),     0.29973,       0.29973
(56, 466),     0.29981,       0.29981
(124, 467),     0.29984,       0.29984
(22, 153),     0.29994,       0.29994
(46, 466),     0.30014,       0.30014
(383, 384),     0.30016,       0.30016
(24, 255),     0.30038,       0.30038
(124, 300),     0.30057,       0.30057
(133, 276),     0.30061,       0.30061
(70, 390),     0.30062,       0.30062
(70, 258),     0.30062,       0.30062
(63, 466),     0.30064,       0.30064
(65, 265),     0.30067,       0.30067
(153, 398),     0.30127,       0.30127
(105, 282),     0.30136,       0.30136
(160, 283),     0.30148,       0.30148
(258, 383),     0.3015,       0.3015
(112, 380),     0.30178,       0.30178
(55, 388),     0.3019,       0.3019
(341, 362),     0.30191,       0.30191
(156, 249),     0.30192,       0.30192
(53, 255),     0.30197,       0.30197
(243, 388),     0.30204,       0.30204
(155, 276),     0.30219,       0.30219
(259, 353),     0.30234,       0.30234
(63, 285),     0.30235,       0.30235
(255, 336),     0.30269,       0.30269
(124, 385),     0.30288,       0.30288
(53, 259),     0.30316,       0.30316
(161, 293),     0.30317,       0.30317
(160, 336),     0.30325,       0.30325
(158, 257),     0.30325,       0.30325
(70, 386),     0.3033,       0.3033
(53, 283),     0.30332,       0.30332
(286, 300),     0.30367,       0.30367
(159, 467),     0.30371,       0.30371
(173, 388),     0.30404,       0.30404
(24, 463),     0.30412,       0.30412
(159, 390),     0.30431,       0.30431
(26, 133),     0.30438,       0.30438
(124, 249),     0.30449,       0.30449
(52, 260),     0.30459,       0.30459
(70, 384),     0.30483,       0.30483
(70, 339),     0.30484,       0.30484
(145, 254),     0.30485,       0.30485
(156, 353),     0.30487,       0.30487
(28, 257),     0.30489,       0.30489
(193, 341),     0.30493,       0.30493
(159, 295),     0.30544,       0.30544
(156, 466),     0.30572,       0.30572
(155, 253),     0.30606,       0.30606
(28, 55),     0.30634,       0.30634
(153, 276),     0.30638,       0.30638
(56, 276),     0.30652,       0.30652
(23, 414),     0.30652,       0.30652
(25, 300),     0.30654,       0.30654
(27, 334),     0.30655,       0.30655
(243, 417),     0.30665,       0.30665
(26, 398),     0.30675,       0.30675
(285, 353),     0.30709,       0.30709
(46, 259),     0.30763,       0.30763
(22, 362),     0.30765,       0.30765
(29, 293),     0.30791,       0.30791
(157, 388),     0.30826,       0.30826
(173, 374),     0.30829,       0.30829
(112, 253),     0.30847,       0.30847
(253, 374),     0.3087,       0.3087
(156, 467),     0.30874,       0.30874
(157, 254),     0.30914,       0.30914
(66, 265),     0.30926,       0.30926
(46, 249),     0.30961,       0.30961
(28, 282),     0.30996,       0.30996
(243, 253),     0.30997,       0.30997
(63, 257),     0.31,       0.31
(105, 390),     0.3101,       0.3101
(23, 374),     0.31026,       0.31026
(285, 339),     0.31027,       0.31027
(133, 193),     0.31038,       0.31038
(56, 381),     0.31044,       0.31044
(55, 105),     0.31051,       0.31051
(7, 417),     0.31063,       0.31063
(107, 256),     0.31065,       0.31065
(66, 107),     0.31089,       0.31089
(23, 380),     0.31103,       0.31103
(24, 381),     0.31104,       0.31104
(133, 374),     0.31111,       0.31111
(66, 466),     0.31131,       0.31131
(23, 341),     0.31145,       0.31145
(56, 252),     0.31158,       0.31158
(27, 390),     0.31179,       0.31179
(23, 254),     0.31201,       0.31201
(52, 359),     0.31209,       0.31209
(24, 300),     0.31217,       0.31217
(160, 296),     0.31219,       0.31219
(190, 276),     0.31241,       0.31241
(33, 193),     0.31248,       0.31248
(26, 414),     0.31249,       0.31249
(156, 247),     0.3125,       0.3125
(173, 249),     0.31288,       0.31288
(124, 384),     0.31312,       0.31312
(70, 387),     0.31353,       0.31353
(56, 70),     0.31358,       0.31358
(155, 417),     0.31361,       0.31361
(110, 163),     0.31387,       0.31387
(193, 276),     0.31395,       0.31395
(46, 300),     0.31403,       0.31403
(23, 398),     0.31411,       0.31411
(63, 283),     0.31429,       0.31429
(53, 293),     0.31431,       0.31431
(417, 463),     0.31444,       0.31444
(28, 70),     0.31456,       0.31456
(243, 467),     0.31457,       0.31457
(163, 265),     0.31522,       0.31522
(155, 243),     0.31538,       0.31538
(247, 417),     0.31557,       0.31557
(107, 463),     0.31599,       0.31599
(23, 463),     0.31613,       0.31613
(133, 249),     0.31717,       0.31717
(160, 285),     0.31751,       0.31751
(66, 254),     0.3178,       0.3178
(28, 380),     0.31798,       0.31798
(56, 263),     0.31818,       0.31818
(105, 259),     0.31866,       0.31866
(154, 380),     0.31874,       0.31874
(190, 252),     0.31876,       0.31876
(145, 381),     0.31882,       0.31882
(66, 259),     0.31901,       0.31901
(46, 263),     0.31929,       0.31929
(46, 260),     0.31941,       0.31941
(52, 467),     0.31951,       0.31951
(173, 359),     0.31985,       0.31985
(154, 253),     0.31986,       0.31986
(65, 263),     0.32022,       0.32022
(53, 260),     0.32027,       0.32027
(22, 253),     0.32044,       0.32044
(155, 388),     0.32055,       0.32055
(56, 380),     0.32063,       0.32063
(107, 341),     0.32067,       0.32067
(283, 285),     0.32121,       0.32121
(52, 283),     0.32132,       0.32132
(28, 259),     0.32152,       0.32152
(112, 467),     0.32154,       0.32154
(65, 334),     0.32156,       0.32156
(56, 334),     0.32171,       0.32171
(145, 373),     0.32174,       0.32174
(55, 160),     0.32182,       0.32182
(26, 253),     0.32215,       0.32215
(145, 382),     0.32216,       0.32216
(30, 353),     0.32257,       0.32257
(157, 467),     0.32268,       0.32268
(28, 381),     0.3227,       0.3227
(27, 466),     0.32272,       0.32272
(382, 417),     0.32287,       0.32287
(27, 283),     0.32304,       0.32304
(153, 253),     0.32306,       0.32306
(154, 276),     0.32327,       0.32327
(27, 467),     0.32343,       0.32343
(30, 124),     0.32356,       0.32356
(28, 382),     0.32423,       0.32423
(246, 300),     0.32443,       0.32443
(130, 417),     0.32463,       0.32463
(56, 336),     0.32464,       0.32464
(33, 417),     0.32481,       0.32481
(29, 52),     0.32511,       0.32511
(63, 263),     0.32513,       0.32513
(26, 467),     0.32515,       0.32515
(105, 263),     0.32519,       0.32519
(63, 249),     0.32526,       0.32526
(133, 155),     0.3256,       0.3256
(66, 334),     0.32582,       0.32582
(193, 382),     0.32604,       0.32604
(7, 193),     0.32613,       0.32613
(107, 334),     0.32617,       0.32617
(70, 388),     0.32635,       0.32635
(160, 265),     0.32637,       0.32637
(158, 373),     0.32645,       0.32645
(28, 388),     0.32655,       0.32655
(257, 383),     0.32658,       0.32658
(65, 373),     0.32667,       0.32667
(190, 380),     0.32707,       0.32707
(26, 381),     0.3274,       0.3274
(124, 255),     0.32749,       0.32749
(56, 293),     0.32794,       0.32794
(53, 359),     0.32803,       0.32803
(29, 276),     0.3282,       0.3282
(133, 254),     0.32838,       0.32838
(25, 265),     0.32849,       0.32849
(173, 467),     0.32851,       0.32851
(247, 300),     0.32864,       0.32864
(145, 300),     0.32879,       0.32879
(29, 158),     0.32896,       0.32896
(29, 66),     0.32934,       0.32934
(285, 390),     0.3294,       0.3294
(155, 374),     0.32957,       0.32957
(26, 112),     0.32972,       0.32972
(65, 339),     0.3299,       0.3299
(124, 263),     0.33008,       0.33008
(193, 254),     0.33022,       0.33022
(124, 353),     0.3306,       0.3306
(133, 339),     0.33071,       0.33071
(133, 467),     0.331,       0.331
(160, 276),     0.33118,       0.33118
(46, 255),     0.33118,       0.33118
(133, 265),     0.33144,       0.33144
(249, 285),     0.33147,       0.33147
(24, 362),     0.33163,       0.33163
(158, 295),     0.33169,       0.33169
(70, 265),     0.33196,       0.33196
(65, 260),     0.33199,       0.33199
(153, 467),     0.33205,       0.33205
(70, 157),     0.33216,       0.33216
(157, 373),     0.33233,       0.33233
(107, 252),     0.33239,       0.33239
(190, 388),     0.33242,       0.33242
(30, 159),     0.3328,       0.3328
(160, 334),     0.33301,       0.33301
(157, 417),     0.33325,       0.33325
(381, 417),     0.33333,       0.33333
(24, 353),     0.33349,       0.33349
(157, 263),     0.3339,       0.3339
(33, 383),     0.3339,       0.3339
(55, 283),     0.33394,       0.33394
(28, 254),     0.33436,       0.33436
(173, 254),     0.33452,       0.33452
(243, 255),     0.33456,       0.33456
(190, 359),     0.33483,       0.33483
(107, 381),     0.33489,       0.33489
(53, 467),     0.33543,       0.33543
(63, 300),     0.33561,       0.33561
(70, 383),     0.33586,       0.33586
(190, 417),     0.33591,       0.33591
(190, 249),     0.33608,       0.33608
(133, 390),     0.3361,       0.3361
(158, 388),     0.33614,       0.33614
(133, 263),     0.33615,       0.33615
(193, 386),     0.3362,       0.3362
(156, 263),     0.33628,       0.33628
(30, 157),     0.33632,       0.33632
(70, 257),     0.33646,       0.33646
(65, 283),     0.33649,       0.33649
(28, 374),     0.33669,       0.33669
(63, 383),     0.3371,       0.3371
(173, 255),     0.33725,       0.33725
(23, 373),     0.33729,       0.33729
(105, 249),     0.33744,       0.33744
(46, 353),     0.33771,       0.33771
(35, 265),     0.33798,       0.33798
(107, 380),     0.33854,       0.33854
(159, 466),     0.33856,       0.33856
(27, 66),     0.33907,       0.33907
(156, 255),     0.33919,       0.33919
(56, 467),     0.3392,       0.3392
(23, 300),     0.33971,       0.33971
(190, 467),     0.33987,       0.33987
(159, 282),     0.33995,       0.33995
(265, 417),     0.34014,       0.34014
