Comparing the following files: 
hadleigh_front_s3_v2/,  hadleigh_low_s3_v2/,  hadleigh_right_threequarter_s3_v2/,  hadleigh_left_threequarter_s3_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s3_v2_vs_hadleigh_low_s3_v2,  hadleigh_front_s3_v2_vs_hadleigh_right_threequarter_s3_v2,  hadleigh_front_s3_v2_vs_hadleigh_left_threequarter_s3_v2,  hadleigh_low_s3_v2_vs_hadleigh_right_threequarter_s3_v2,  hadleigh_low_s3_v2_vs_hadleigh_left_threequarter_s3_v2,  hadleigh_right_threequarter_s3_v2_vs_hadleigh_left_threequarter_s3_v2,  average
(296, 463),     0.95684,       0.56673,       0.73597,       0.57401,       0.69414,       0.40279,       0.65508
(295, 386),     0.96641,       0.65508,       0.54291,       0.68494,       0.5869,       0.49379,       0.65501
(243, 293),     0.81668,       0.79604,       0.54797,       0.73684,       0.53523,       0.49682,       0.65493
(295, 362),     0.95667,       0.45749,       0.80967,       0.45522,       0.81304,       0.43285,       0.65416
(336, 341),     0.94189,       0.56265,       0.72673,       0.55288,       0.72665,       0.40948,       0.65338
(24, 336),     0.86431,       0.61022,       0.65981,       0.68089,       0.53874,       0.56434,       0.65305
(255, 295),     0.93768,       0.49394,       0.7125,       0.48948,       0.80179,       0.48211,       0.65292
(283, 414),     0.91213,       0.62801,       0.63094,       0.66511,       0.6457,       0.42972,       0.65194
(295, 341),     0.95641,       0.48026,       0.80516,       0.49433,       0.77271,       0.3964,       0.65088
(282, 362),     0.94507,       0.5096,       0.76593,       0.52821,       0.73723,       0.41085,       0.64948
(285, 339),     0.90699,       0.53478,       0.72644,       0.50302,       0.77199,       0.45224,       0.64924
(112, 293),     0.82776,       0.77166,       0.5419,       0.74161,       0.53605,       0.47452,       0.64892
(254, 300),     0.82557,       0.77413,       0.61404,       0.7998,       0.43175,       0.44593,       0.64854
(154, 282),     0.89761,       0.70922,       0.49403,       0.73265,       0.43077,       0.62352,       0.64797
(336, 362),     0.93637,       0.5387,       0.71986,       0.50936,       0.76054,       0.42281,       0.64794
(193, 296),     0.95438,       0.52958,       0.72975,       0.5927,       0.68513,       0.39034,       0.64698
(153, 295),     0.87852,       0.65484,       0.52939,       0.72793,       0.44459,       0.6373,       0.64543
(295, 387),     0.96457,       0.65201,       0.51659,       0.68002,       0.59439,       0.46455,       0.64535
(295, 463),     0.9532,       0.45702,       0.80651,       0.46222,       0.78987,       0.39432,       0.64386
(253, 300),     0.81306,       0.78182,       0.59648,       0.78817,       0.42776,       0.45305,       0.64339
(293, 341),     0.906,       0.72126,       0.56788,       0.77339,       0.50857,       0.38101,       0.64302
(293, 362),     0.91292,       0.70633,       0.57626,       0.7505,       0.53319,       0.37619,       0.64257
(300, 390),     0.82783,       0.76393,       0.64615,       0.77388,       0.40687,       0.43496,       0.64227
(258, 384),     0.8778,       0.56996,       0.76601,       0.54309,       0.57405,       0.52245,       0.64223
(282, 341),     0.9418,       0.53129,       0.73872,       0.56559,       0.68402,       0.3858,       0.6412
(112, 283),     0.82409,       0.73883,       0.53523,       0.70289,       0.47694,       0.56638,       0.64073
(336, 463),     0.93702,       0.53491,       0.71585,       0.5125,       0.73738,       0.39507,       0.63879
(144, 296),     0.88258,       0.65484,       0.56022,       0.72735,       0.4389,       0.56749,       0.63856
(23, 282),     0.90323,       0.66112,       0.51219,       0.72232,       0.46375,       0.56032,       0.63716
(252, 414),     0.72405,       0.63052,       0.48327,       0.819,       0.58928,       0.57302,       0.63652
(300, 374),     0.79418,       0.78829,       0.6033,       0.77242,       0.40983,       0.4481,       0.63602
(145, 334),     0.8815,       0.661,       0.54162,       0.73968,       0.47763,       0.51399,       0.6359
(300, 373),     0.80915,       0.76993,       0.62553,       0.77477,       0.39901,       0.43094,       0.63489
(296, 467),     0.88126,       0.57567,       0.63137,       0.52494,       0.74886,       0.43929,       0.63357
(283, 382),     0.9198,       0.58299,       0.66304,       0.62349,       0.62908,       0.38171,       0.63335
(243, 285),     0.74131,       0.73569,       0.69635,       0.56751,       0.38067,       0.67362,       0.63253
(282, 463),     0.94092,       0.51619,       0.73036,       0.53908,       0.69239,       0.375,       0.63232
(243, 283),     0.79773,       0.74786,       0.53633,       0.68607,       0.43489,       0.58003,       0.63049
(26, 293),     0.83141,       0.74283,       0.51067,       0.74563,       0.49475,       0.45106,       0.62939
(293, 463),     0.90526,       0.7183,       0.53561,       0.75982,       0.49741,       0.3551,       0.62858
(255, 336),     0.8885,       0.52746,       0.66637,       0.49548,       0.76195,       0.42472,       0.62741
(193, 282),     0.93672,       0.42794,       0.67782,       0.50669,       0.7094,       0.50578,       0.62739
(153, 282),     0.88081,       0.66635,       0.47096,       0.73706,       0.41273,       0.58555,       0.62558
(26, 283),     0.83435,       0.71667,       0.49205,       0.71849,       0.44737,       0.53554,       0.62408
(285, 382),     0.92285,       0.50143,       0.66346,       0.46349,       0.74613,       0.44488,       0.62371
(285, 463),     0.90952,       0.47967,       0.71304,       0.43822,       0.77385,       0.42252,       0.6228
(260, 388),     0.89232,       0.6424,       0.62226,       0.60051,       0.52288,       0.44988,       0.62171
(252, 300),     0.80622,       0.7756,       0.54396,       0.76079,       0.40867,       0.43168,       0.62115
(296, 359),     0.91403,       0.53599,       0.59261,       0.51043,       0.73251,       0.43647,       0.62034
(300, 384),     0.71304,       0.82578,       0.5355,       0.72881,       0.36728,       0.54423,       0.61911
(263, 296),     0.92126,       0.55524,       0.54635,       0.53592,       0.71038,       0.44332,       0.61874
(283, 362),     0.92022,       0.57563,       0.63496,       0.60697,       0.60897,       0.35827,       0.6175
(133, 293),     0.81591,       0.75976,       0.52132,       0.69269,       0.45388,       0.45534,       0.61648
(265, 334),     0.79218,       0.58996,       0.58722,       0.69545,       0.6121,       0.42019,       0.61618
(300, 380),     0.78687,       0.7864,       0.54968,       0.74961,       0.39123,       0.43202,       0.61597
(282, 359),     0.92157,       0.49063,       0.58595,       0.49513,       0.74536,       0.4558,       0.61574
(283, 341),     0.91761,       0.59471,       0.61635,       0.64163,       0.56763,       0.35117,       0.61485
(173, 295),     0.87442,       0.71355,       0.52492,       0.64248,       0.3164,       0.61386,       0.61427
(295, 388),     0.95064,       0.57963,       0.49609,       0.59965,       0.62,       0.43798,       0.614
(374, 414),     0.64516,       0.56036,       0.43655,       0.7238,       0.68083,       0.63642,       0.61385
(24, 334),     0.89829,       0.63647,       0.54334,       0.68655,       0.46064,       0.45627,       0.61359
(145, 295),     0.85913,       0.62065,       0.50133,       0.71487,       0.39391,       0.58014,       0.61167
(193, 295),     0.93244,       0.35788,       0.77044,       0.49423,       0.74504,       0.3648,       0.61081
(263, 282),     0.91809,       0.51033,       0.52781,       0.52045,       0.72249,       0.45936,       0.60975
(249, 295),     0.93676,       0.47446,       0.5944,       0.46529,       0.73616,       0.43915,       0.6077
(55, 296),     0.91017,       0.75148,       0.44949,       0.66923,       0.35274,       0.51067,       0.6073
(155, 293),     0.81059,       0.74053,       0.50615,       0.69544,       0.44126,       0.44868,       0.60711
(173, 282),     0.89036,       0.72508,       0.47906,       0.6599,       0.30533,       0.57396,       0.60562
(286, 390),     0.82263,       0.47715,       0.68606,       0.48606,       0.71377,       0.44617,       0.60531
(300, 383),     0.80371,       0.67973,       0.59483,       0.76731,       0.42494,       0.3595,       0.605
(24, 295),     0.89903,       0.63886,       0.5057,       0.67685,       0.38695,       0.51826,       0.60428
(193, 336),     0.9189,       0.48743,       0.72928,       0.62033,       0.61175,       0.25755,       0.60421
(285, 362),     0.90864,       0.48448,       0.63439,       0.43689,       0.72356,       0.42915,       0.60285
(276, 381),     0.84344,       0.69055,       0.53833,       0.70194,       0.4823,       0.35765,       0.60237
(336, 386),     0.94491,       0.51664,       0.60099,       0.59372,       0.61346,       0.34435,       0.60234
(265, 383),     0.81729,       0.80561,       0.50638,       0.82748,       0.282,       0.37514,       0.60232
(286, 295),     0.91813,       0.48573,       0.48363,       0.52932,       0.64729,       0.54425,       0.60139
(144, 336),     0.7913,       0.58726,       0.58229,       0.69325,       0.40289,       0.5506,       0.60127
(283, 463),     0.91329,       0.5886,       0.58432,       0.62093,       0.56192,       0.32893,       0.59967
(249, 336),     0.90398,       0.50933,       0.6156,       0.46607,       0.71237,       0.38945,       0.59947
(144, 334),     0.87195,       0.6245,       0.51865,       0.70565,       0.40949,       0.4649,       0.59919
(193, 285),     0.86987,       0.36624,       0.79482,       0.60556,       0.66737,       0.28029,       0.59736
(256, 276),     0.84849,       0.70068,       0.50801,       0.72037,       0.45222,       0.34806,       0.5963
(145, 282),     0.85978,       0.62236,       0.46279,       0.71237,       0.37421,       0.53453,       0.59434
(157, 296),     0.91612,       0.67727,       0.5166,       0.62036,       0.32717,       0.50812,       0.59427
(22, 293),     0.82149,       0.67954,       0.48798,       0.71343,       0.44838,       0.40646,       0.59288
(285, 398),     0.9186,       0.52715,       0.54807,       0.4901,       0.62316,       0.45018,       0.59288
(336, 387),     0.92656,       0.52121,       0.57513,       0.59586,       0.61409,       0.32264,       0.59258
(154, 285),     0.7599,       0.66681,       0.55526,       0.59902,       0.33429,       0.63906,       0.59239
(23, 285),     0.8288,       0.55547,       0.58183,       0.61883,       0.4527,       0.50953,       0.59119
(155, 285),     0.7448,       0.70919,       0.57887,       0.55275,       0.29229,       0.66331,       0.5902
(133, 285),     0.70849,       0.73914,       0.60553,       0.55247,       0.26279,       0.65411,       0.58709
(22, 283),     0.82393,       0.65225,       0.46568,       0.69354,       0.41155,       0.47401,       0.58683
(265, 283),     0.76411,       0.55131,       0.5587,       0.63034,       0.58944,       0.42376,       0.58628
(190, 282),     0.88895,       0.63874,       0.44447,       0.65171,       0.31135,       0.5802,       0.5859
(255, 353),     0.83023,       0.73339,       0.5582,       0.69975,       0.34271,       0.35086,       0.58586
(257, 384),     0.84635,       0.51193,       0.6794,       0.48974,       0.46909,       0.51202,       0.58476
(110, 296),     0.90419,       0.62827,       0.49168,       0.66674,       0.34939,       0.46811,       0.58473
(336, 388),     0.90195,       0.51783,       0.55609,       0.5574,       0.6347,       0.33807,       0.58434
(286, 373),     0.79932,       0.52734,       0.59148,       0.56582,       0.61324,       0.40292,       0.58335
(55, 253),     0.7729,       0.47853,       0.75159,       0.37467,       0.75858,       0.3633,       0.58326
(24, 282),     0.89555,       0.62846,       0.46915,       0.66523,       0.36566,       0.4739,       0.58299
(55, 252),     0.79482,       0.48043,       0.71585,       0.39491,       0.75079,       0.3608,       0.58293
(260, 466),     0.84625,       0.54102,       0.49898,       0.55258,       0.6262,       0.42749,       0.58209
(154, 293),     0.79751,       0.70461,       0.47234,       0.69491,       0.40451,       0.41845,       0.58206
(55, 336),     0.92889,       0.79494,       0.36873,       0.76901,       0.24032,       0.38326,       0.58086
(133, 283),     0.7908,       0.72442,       0.48545,       0.64107,       0.31561,       0.52101,       0.57973
(256, 414),     0.7617,       0.65543,       0.45322,       0.78884,       0.44741,       0.36831,       0.57915
(258, 390),     0.87081,       0.40477,       0.7082,       0.41713,       0.71304,       0.3602,       0.57902
(334, 353),     0.75228,       0.58559,       0.53223,       0.64525,       0.58389,       0.36284,       0.57701
(300, 385),     0.70458,       0.75042,       0.59146,       0.65162,       0.29787,       0.46606,       0.577
(263, 353),     0.72365,       0.83924,       0.43717,       0.76194,       0.32012,       0.3719,       0.57567
(155, 283),     0.79052,       0.70713,       0.46716,       0.65042,       0.31934,       0.51624,       0.57514
(163, 296),     0.86771,       0.6204,       0.48137,       0.69145,       0.30727,       0.47771,       0.57432
(276, 398),     0.80229,       0.66738,       0.46717,       0.63917,       0.51311,       0.35127,       0.5734
(259, 388),     0.90531,       0.60657,       0.47021,       0.59136,       0.53414,       0.32988,       0.57291
(190, 293),     0.7864,       0.72308,       0.45985,       0.65931,       0.35596,       0.45278,       0.5729
