Comparing the following files: 
kelly_front_s3_v2/,  hadleigh_front_s3_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s3_v2_vs_hadleigh_front_s3_v2,  average
(254, 384),     0.06406,       0.06406
(35, 130),     0.06408,       0.06408
(26, 255),     0.06408,       0.06408
(158, 296),     0.06438,       0.06438
(145, 153),     0.06448,       0.06448
(157, 190),     0.06456,       0.06456
(362, 398),     0.06504,       0.06504
(27, 386),     0.06512,       0.06512
(256, 384),     0.06526,       0.06526
(161, 296),     0.06527,       0.06527
(25, 33),     0.06566,       0.06566
(23, 33),     0.06568,       0.06568
(55, 257),     0.0659,       0.0659
(22, 387),     0.06597,       0.06597
(193, 259),     0.06605,       0.06605
(25, 157),     0.06613,       0.06613
(258, 463),     0.06622,       0.06622
(29, 154),     0.06658,       0.06658
(30, 386),     0.06669,       0.06669
(283, 384),     0.06681,       0.06681
(7, 417),     0.06688,       0.06688
(161, 339),     0.06711,       0.06711
(28, 63),     0.0672,       0.0672
(155, 173),     0.06723,       0.06723
(257, 386),     0.06728,       0.06728
(53, 388),     0.0673,       0.0673
(33, 359),     0.06782,       0.06782
(28, 387),     0.06786,       0.06786
(336, 388),     0.06806,       0.06806
(160, 193),     0.0682,       0.0682
(296, 384),     0.06822,       0.06822
(24, 28),     0.06847,       0.06847
(7, 163),     0.06848,       0.06848
(22, 158),     0.06866,       0.06866
(161, 257),     0.06879,       0.06879
(253, 265),     0.06889,       0.06889
(25, 160),     0.06897,       0.06897
(28, 359),     0.06909,       0.06909
(158, 193),     0.06918,       0.06918
(193, 296),     0.06919,       0.06919
(249, 253),     0.06947,       0.06947
(296, 362),     0.0698,       0.0698
(243, 285),     0.06988,       0.06988
(66, 159),     0.07006,       0.07006
(384, 467),     0.0702,       0.0702
(133, 144),     0.0703,       0.0703
(65, 105),     0.07048,       0.07048
(29, 339),     0.07053,       0.07053
(300, 387),     0.07067,       0.07067
(254, 385),     0.07076,       0.07076
(55, 380),     0.07077,       0.07077
(153, 158),     0.07078,       0.07078
(296, 385),     0.07099,       0.07099
(25, 159),     0.07109,       0.07109
(159, 387),     0.07113,       0.07113
(163, 386),     0.07136,       0.07136
(133, 336),     0.07143,       0.07143
(373, 414),     0.07144,       0.07144
(334, 384),     0.07216,       0.07216
(35, 160),     0.07227,       0.07227
(24, 388),     0.07229,       0.07229
(66, 362),     0.07239,       0.07239
(56, 249),     0.07252,       0.07252
(105, 387),     0.07268,       0.07268
(110, 193),     0.07286,       0.07286
(65, 285),     0.07291,       0.07291
(173, 388),     0.073,       0.073
(353, 417),     0.07321,       0.07321
(295, 382),     0.07338,       0.07338
(398, 417),     0.07358,       0.07358
(293, 385),     0.07364,       0.07364
(276, 385),     0.07393,       0.07393
(53, 466),     0.07403,       0.07403
(285, 398),     0.07422,       0.07422
(295, 385),     0.07427,       0.07427
(296, 341),     0.07428,       0.07428
(160, 296),     0.07494,       0.07494
(66, 386),     0.07496,       0.07496
(7, 55),     0.075,       0.075
(159, 373),     0.07504,       0.07504
(300, 388),     0.07509,       0.07509
(256, 295),     0.07517,       0.07517
(23, 359),     0.07556,       0.07556
(56, 466),     0.07589,       0.07589
(300, 466),     0.07635,       0.07635
(336, 380),     0.07645,       0.07645
(70, 156),     0.07651,       0.07651
(112, 173),     0.07653,       0.07653
(110, 390),     0.07657,       0.07657
(29, 33),     0.07673,       0.07673
(260, 466),     0.07681,       0.07681
(22, 161),     0.07688,       0.07688
(160, 259),     0.07704,       0.07704
(157, 390),     0.07712,       0.07712
(24, 390),     0.07716,       0.07716
(52, 259),     0.07742,       0.07742
(65, 160),     0.07755,       0.07755
(30, 193),     0.07763,       0.07763
(160, 246),     0.07776,       0.07776
(53, 263),     0.07779,       0.07779
(259, 385),     0.0778,       0.0778
(295, 386),     0.07791,       0.07791
(27, 373),     0.07793,       0.07793
(65, 254),     0.07813,       0.07813
(107, 133),     0.07822,       0.07822
(29, 193),     0.07826,       0.07826
(252, 359),     0.07826,       0.07826
(112, 390),     0.07827,       0.07827
(253, 285),     0.07843,       0.07843
(65, 159),     0.0785,       0.0785
(22, 246),     0.07862,       0.07862
(398, 467),     0.07862,       0.07862
(154, 387),     0.07866,       0.07866
(190, 193),     0.07881,       0.07881
(159, 296),     0.07883,       0.07883
(33, 390),     0.07892,       0.07892
(173, 249),     0.0791,       0.0791
(105, 107),     0.07919,       0.07919
(246, 285),     0.07938,       0.07938
(265, 380),     0.0794,       0.0794
(246, 386),     0.07942,       0.07942
(295, 387),     0.07955,       0.07955
(24, 154),     0.07983,       0.07983
(257, 339),     0.07987,       0.07987
(285, 381),     0.08008,       0.08008
(25, 387),     0.08039,       0.08039
(296, 386),     0.08045,       0.08045
(295, 384),     0.08075,       0.08075
(153, 359),     0.08077,       0.08077
(35, 52),     0.08106,       0.08106
(55, 160),     0.08111,       0.08111
(65, 386),     0.08111,       0.08111
(159, 285),     0.08113,       0.08113
(255, 259),     0.08115,       0.08115
(246, 260),     0.08121,       0.08121
(7, 359),     0.08125,       0.08125
(22, 23),     0.08149,       0.08149
(373, 385),     0.0818,       0.0818
(26, 387),     0.08201,       0.08201
(130, 263),     0.08238,       0.08238
(107, 112),     0.08238,       0.08238
(160, 373),     0.08256,       0.08256
(112, 387),     0.08273,       0.08273
(22, 160),     0.08275,       0.08275
(359, 374),     0.08292,       0.08292
(414, 417),     0.08297,       0.08297
(285, 374),     0.08315,       0.08315
(7, 390),     0.08321,       0.08321
(29, 260),     0.08355,       0.08355
(247, 249),     0.08372,       0.08372
(190, 417),     0.08402,       0.08402
(33, 336),     0.0841,       0.0841
(243, 387),     0.08416,       0.08416
(22, 359),     0.08422,       0.08422
(300, 359),     0.08449,       0.08449
(252, 417),     0.08449,       0.08449
(295, 362),     0.08463,       0.08463
(282, 293),     0.08479,       0.08479
(246, 255),     0.08497,       0.08497
(35, 243),     0.08506,       0.08506
(56, 158),     0.0856,       0.0856
(283, 390),     0.08573,       0.08573
(30, 390),     0.0858,       0.0858
(55, 253),     0.08581,       0.08581
(22, 159),     0.08586,       0.08586
(28, 255),     0.08587,       0.08587
(246, 259),     0.08592,       0.08592
(107, 252),     0.08607,       0.08607
(286, 383),     0.08613,       0.08613
(35, 53),     0.08633,       0.08633
(153, 390),     0.08643,       0.08643
(359, 387),     0.0865,       0.0865
(52, 387),     0.0868,       0.0868
(133, 388),     0.08716,       0.08716
(158, 336),     0.08723,       0.08723
(22, 163),     0.08724,       0.08724
(30, 359),     0.08748,       0.08748
(105, 255),     0.08759,       0.08759
(23, 26),     0.08769,       0.08769
(155, 388),     0.08779,       0.08779
(33, 35),     0.08782,       0.08782
(256, 285),     0.08792,       0.08792
(156, 173),     0.08805,       0.08805
(255, 373),     0.08809,       0.08809
(154, 157),     0.08822,       0.08822
(23, 255),     0.08824,       0.08824
(296, 387),     0.08832,       0.08832
(193, 398),     0.08841,       0.08841
(130, 388),     0.08846,       0.08846
(29, 386),     0.08847,       0.08847
(160, 260),     0.08866,       0.08866
(259, 387),     0.08876,       0.08876
(154, 247),     0.08877,       0.08877
(246, 467),     0.08885,       0.08885
(130, 466),     0.08893,       0.08893
(107, 383),     0.08916,       0.08916
(33, 417),     0.08987,       0.08987
(258, 414),     0.08994,       0.08994
(66, 254),     0.09024,       0.09024
(253, 256),     0.09037,       0.09037
(66, 265),     0.09042,       0.09042
(56, 163),     0.09046,       0.09046
(55, 386),     0.09048,       0.09048
(373, 384),     0.09056,       0.09056
(7, 27),     0.09059,       0.09059
(160, 285),     0.09083,       0.09083
(265, 463),     0.09084,       0.09084
(257, 286),     0.09104,       0.09104
(190, 247),     0.09152,       0.09152
(295, 341),     0.09165,       0.09165
(193, 260),     0.09169,       0.09169
(144, 193),     0.09173,       0.09173
(258, 388),     0.09205,       0.09205
(33, 144),     0.09225,       0.09225
(295, 388),     0.09226,       0.09226
(33, 159),     0.09236,       0.09236
(254, 341),     0.0924,       0.0924
(25, 336),     0.09247,       0.09247
(35, 105),     0.09253,       0.09253
(53, 56),     0.09268,       0.09268
(27, 110),     0.09275,       0.09275
(22, 33),     0.09343,       0.09343
(254, 282),     0.0935,       0.0935
(145, 246),     0.09367,       0.09367
(276, 283),     0.09367,       0.09367
(259, 467),     0.09373,       0.09373
(7, 22),     0.09374,       0.09374
(263, 300),     0.09423,       0.09423
(161, 285),     0.09426,       0.09426
(253, 336),     0.09437,       0.09437
(7, 386),     0.09455,       0.09455
(256, 385),     0.09455,       0.09455
(112, 247),     0.09458,       0.09458
(258, 383),     0.09464,       0.09464
(145, 387),     0.09472,       0.09472
(282, 384),     0.09508,       0.09508
(56, 263),     0.09524,       0.09524
(7, 336),     0.09548,       0.09548
(105, 388),     0.09551,       0.09551
(56, 157),     0.09556,       0.09556
(286, 414),     0.09557,       0.09557
(33, 158),     0.09579,       0.09579
(159, 339),     0.09584,       0.09584
(153, 387),     0.0959,       0.0959
(23, 388),     0.09611,       0.09611
(22, 255),     0.09612,       0.09612
(33, 386),     0.09632,       0.09632
(105, 249),     0.0965,       0.0965
(334, 385),     0.09654,       0.09654
(260, 265),     0.09692,       0.09692
(163, 390),     0.09713,       0.09713
(247, 387),     0.09716,       0.09716
(66, 257),     0.0973,       0.0973
(28, 105),     0.09738,       0.09738
(52, 390),     0.09742,       0.09742
(133, 193),     0.09765,       0.09765
(336, 381),     0.09766,       0.09766
(293, 386),     0.09769,       0.09769
(259, 386),     0.09773,       0.09773
(259, 293),     0.09782,       0.09782
(52, 158),     0.09804,       0.09804
(144, 359),     0.0982,       0.0982
(296, 398),     0.09824,       0.09824
(27, 193),     0.09826,       0.09826
(28, 193),     0.09832,       0.09832
(105, 156),     0.09837,       0.09837
(145, 359),     0.09863,       0.09863
(336, 374),     0.09877,       0.09877
(163, 359),     0.09889,       0.09889
(260, 385),     0.09892,       0.09892
(253, 390),     0.09893,       0.09893
(173, 466),     0.09922,       0.09922
(158, 388),     0.09935,       0.09935
(25, 249),     0.09939,       0.09939
(256, 386),     0.09972,       0.09972
(296, 463),     0.09989,       0.09989
(144, 390),     0.1002,       0.1002
(55, 130),     0.10052,       0.10052
(160, 339),     0.10058,       0.10058
(153, 159),     0.10078,       0.10078
(27, 467),     0.10081,       0.10081
(161, 259),     0.10084,       0.10084
(56, 159),     0.10096,       0.10096
(29, 417),     0.10097,       0.10097
(157, 466),     0.10099,       0.10099
(105, 157),     0.10102,       0.10102
(26, 157),     0.10117,       0.10117
(145, 390),     0.10133,       0.10133
(26, 29),     0.10139,       0.10139
(161, 260),     0.10141,       0.10141
(66, 353),     0.102,       0.102
(296, 388),     0.102,       0.102
(260, 263),     0.10203,       0.10203
(276, 386),     0.10237,       0.10237
(23, 24),     0.1027,       0.1027
(133, 466),     0.10282,       0.10282
(110, 336),     0.10335,       0.10335
(295, 417),     0.10337,       0.10337
(105, 161),     0.10362,       0.10362
(52, 160),     0.1038,       0.1038
(283, 385),     0.10433,       0.10433
(154, 249),     0.10441,       0.10441
(158, 255),     0.10444,       0.10444
(190, 249),     0.10455,       0.10455
(259, 263),     0.10479,       0.10479
(380, 381),     0.10491,       0.10491
(193, 247),     0.10531,       0.10531
(256, 336),     0.10536,       0.10536
(159, 336),     0.10579,       0.10579
(263, 466),     0.10593,       0.10593
(257, 466),     0.10619,       0.10619
(35, 63),     0.1069,       0.1069
(246, 336),     0.10709,       0.10709
(155, 466),     0.10724,       0.10724
(52, 55),     0.10756,       0.10756
(341, 384),     0.10779,       0.10779
(282, 385),     0.10788,       0.10788
(110, 388),     0.10806,       0.10806
(256, 387),     0.10825,       0.10825
(55, 381),     0.10835,       0.10835
(296, 373),     0.10853,       0.10853
(28, 158),     0.10859,       0.10859
(56, 336),     0.1086,       0.1086
(124, 173),     0.10861,       0.10861
(130, 190),     0.10871,       0.10871
(260, 388),     0.1088,       0.1088
(283, 339),     0.10936,       0.10936
(22, 35),     0.10967,       0.10967
(112, 336),     0.10981,       0.10981
(30, 246),     0.11,       0.11
(28, 154),     0.11003,       0.11003
(26, 35),     0.11005,       0.11005
(243, 247),     0.11022,       0.11022
(258, 286),     0.11026,       0.11026
(63, 246),     0.11028,       0.11028
(243, 249),     0.11029,       0.11029
(52, 124),     0.11033,       0.11033
(66, 373),     0.11039,       0.11039
(26, 130),     0.11061,       0.11061
(27, 339),     0.11066,       0.11066
(153, 160),     0.11075,       0.11075
(29, 467),     0.11087,       0.11087
(160, 336),     0.11099,       0.11099
(105, 259),     0.11107,       0.11107
(144, 387),     0.11135,       0.11135
(161, 336),     0.11165,       0.11165
(33, 246),     0.11166,       0.11166
(293, 387),     0.1119,       0.1119
(27, 63),     0.11221,       0.11221
(105, 466),     0.11226,       0.11226
(334, 386),     0.11239,       0.11239
(24, 466),     0.11273,       0.11273
(246, 359),     0.11278,       0.11278
(7, 35),     0.11282,       0.11282
(133, 263),     0.11303,       0.11303
(110, 190),     0.11343,       0.11343
(26, 390),     0.11345,       0.11345
(285, 466),     0.11369,       0.11369
(65, 373),     0.11408,       0.11408
(153, 243),     0.11433,       0.11433
(28, 390),     0.11439,       0.11439
(22, 388),     0.11439,       0.11439
(193, 252),     0.115,       0.115
(55, 105),     0.11514,       0.11514
(381, 385),     0.11516,       0.11516
(286, 353),     0.1152,       0.1152
(339, 386),     0.11523,       0.11523
(52, 159),     0.11553,       0.11553
(28, 159),     0.11585,       0.11585
(28, 388),     0.11586,       0.11586
(293, 388),     0.11589,       0.11589
(295, 463),     0.11605,       0.11605
(52, 260),     0.1161,       0.1161
(105, 359),     0.11619,       0.11619
(35, 133),     0.11662,       0.11662
(28, 35),     0.11662,       0.11662
(56, 110),     0.11666,       0.11666
(52, 255),     0.11689,       0.11689
(23, 390),     0.11712,       0.11712
(160, 467),     0.11736,       0.11736
(53, 157),     0.11738,       0.11738
(30, 112),     0.11751,       0.11751
(161, 467),     0.11754,       0.11754
(66, 387),     0.11756,       0.11756
(53, 161),     0.11772,       0.11772
(339, 382),     0.11774,       0.11774
(190, 388),     0.11823,       0.11823
(173, 263),     0.11825,       0.11825
(55, 265),     0.11827,       0.11827
(52, 388),     0.1183,       0.1183
(282, 386),     0.11855,       0.11855
(295, 373),     0.11894,       0.11894
(107, 380),     0.11908,       0.11908
(56, 155),     0.11922,       0.11922
(254, 339),     0.11934,       0.11934
(339, 362),     0.11936,       0.11936
(24, 112),     0.11958,       0.11958
(285, 382),     0.11965,       0.11965
(246, 390),     0.1202,       0.1202
(28, 110),     0.12021,       0.12021
(247, 263),     0.12025,       0.12025
(260, 417),     0.12089,       0.12089
(258, 390),     0.12092,       0.12092
(130, 157),     0.12125,       0.12125
(27, 158),     0.12135,       0.12135
(110, 249),     0.12148,       0.12148
(249, 257),     0.12188,       0.12188
(35, 112),     0.12193,       0.12193
(153, 161),     0.12208,       0.12208
(65, 259),     0.12222,       0.12222
(282, 387),     0.12225,       0.12225
(52, 467),     0.12238,       0.12238
(55, 398),     0.1224,       0.1224
(30, 155),     0.12255,       0.12255
(265, 341),     0.12258,       0.12258
(33, 124),     0.12278,       0.12278
(25, 388),     0.1229,       0.1229
(334, 387),     0.12307,       0.12307
(283, 386),     0.1231,       0.1231
(24, 249),     0.12332,       0.12332
(339, 398),     0.12339,       0.12339
(157, 249),     0.12364,       0.12364
(107, 256),     0.12372,       0.12372
(282, 388),     0.12395,       0.12395
(110, 153),     0.1241,       0.1241
(27, 159),     0.12436,       0.12436
(112, 145),     0.12463,       0.12463
(52, 359),     0.12464,       0.12464
(55, 161),     0.12465,       0.12465
(27, 154),     0.125,       0.125
(247, 466),     0.12502,       0.12502
(155, 263),     0.12518,       0.12518
(33, 249),     0.12533,       0.12533
(374, 382),     0.12533,       0.12533
(55, 374),     0.12536,       0.12536
(260, 276),     0.12558,       0.12558
(259, 417),     0.12558,       0.12558
(154, 388),     0.12576,       0.12576
(276, 387),     0.12595,       0.12595
(373, 398),     0.12601,       0.12601
(29, 255),     0.12637,       0.12637
(7, 158),     0.12641,       0.12641
(26, 388),     0.12647,       0.12647
(247, 388),     0.12649,       0.12649
(384, 463),     0.12675,       0.12675
(23, 35),     0.12709,       0.12709
(256, 265),     0.12739,       0.12739
(285, 362),     0.12745,       0.12745
(285, 341),     0.1276,       0.1276
(33, 161),     0.12775,       0.12775
(25, 263),     0.12784,       0.12784
(265, 417),     0.12809,       0.12809
(249, 293),     0.12838,       0.12838
(286, 417),     0.12845,       0.12845
(257, 295),     0.1285,       0.1285
(65, 387),     0.12885,       0.12885
(190, 466),     0.12909,       0.12909
(29, 63),     0.12932,       0.12932
(105, 263),     0.12942,       0.12942
(387, 467),     0.12953,       0.12953
(7, 249),     0.12967,       0.12967
(193, 265),     0.1297,       0.1297
(112, 388),     0.12978,       0.12978
(296, 414),     0.1298,       0.1298
(28, 157),     0.13003,       0.13003
(25, 466),     0.13035,       0.13035
(336, 382),     0.1304,       0.1304
(295, 398),     0.13049,       0.13049
(161, 193),     0.1305,       0.1305
(260, 386),     0.13054,       0.13054
(22, 390),     0.13072,       0.13072
(163, 173),     0.13087,       0.13087
(283, 388),     0.13092,       0.13092
(257, 417),     0.13127,       0.13127
(334, 388),     0.13134,       0.13134
(26, 246),     0.1314,       0.1314
(133, 247),     0.13164,       0.13164
(381, 386),     0.13167,       0.13167
(35, 246),     0.13197,       0.13197
(107, 387),     0.13201,       0.13201
(334, 390),     0.13207,       0.13207
(283, 387),     0.13217,       0.13217
(26, 161),     0.13244,       0.13244
(24, 35),     0.13268,       0.13268
(173, 243),     0.13276,       0.13276
(336, 398),     0.13314,       0.13314
(257, 283),     0.13332,       0.13332
(255, 398),     0.13407,       0.13407
(339, 414),     0.13433,       0.13433
(263, 353),     0.13449,       0.13449
(285, 383),     0.13487,       0.13487
(29, 53),     0.1352,       0.1352
(158, 390),     0.13535,       0.13535
(296, 300),     0.13538,       0.13538
(159, 246),     0.1355,       0.1355
(243, 388),     0.13558,       0.13558
(28, 466),     0.13565,       0.13565
(336, 341),     0.13572,       0.13572
(46, 156),     0.13592,       0.13592
(259, 260),     0.13602,       0.13602
(112, 249),     0.13609,       0.13609
(160, 387),     0.13615,       0.13615
(105, 467),     0.1363,       0.1363
(52, 466),     0.1365,       0.1365
(23, 110),     0.13668,       0.13668
(110, 466),     0.13683,       0.13683
(27, 29),     0.13706,       0.13706
(382, 384),     0.13707,       0.13707
(27, 387),     0.13718,       0.13718
(259, 359),     0.13724,       0.13724
(161, 255),     0.13728,       0.13728
(107, 253),     0.1374,       0.1374
(276, 388),     0.13752,       0.13752
(159, 247),     0.13776,       0.13776
(265, 286),     0.13778,       0.13778
(35, 247),     0.13799,       0.13799
(30, 249),     0.13828,       0.13828
(29, 390),     0.13828,       0.13828
(339, 463),     0.13837,       0.13837
(29, 246),     0.1384,       0.1384
(258, 417),     0.13853,       0.13853
(386, 390),     0.13859,       0.13859
(254, 296),     0.13859,       0.13859
(105, 260),     0.13863,       0.13863
(190, 263),     0.1391,       0.1391
(254, 256),     0.13921,       0.13921
(286, 390),     0.13938,       0.13938
(35, 161),     0.13977,       0.13977
(23, 25),     0.14002,       0.14002
(7, 159),     0.14008,       0.14008
(55, 243),     0.14008,       0.14008
(380, 417),     0.14013,       0.14013
(293, 466),     0.14023,       0.14023
(52, 249),     0.14056,       0.14056
(253, 417),     0.14081,       0.14081
(105, 124),     0.14089,       0.14089
(23, 466),     0.14093,       0.14093
(29, 359),     0.14095,       0.14095
(256, 417),     0.14102,       0.14102
(341, 385),     0.14105,       0.14105
(259, 295),     0.14114,       0.14114
(29, 161),     0.14127,       0.14127
(46, 246),     0.14138,       0.14138
(25, 35),     0.14168,       0.14168
(157, 193),     0.14171,       0.14171
(30, 243),     0.14183,       0.14183
(52, 285),     0.14201,       0.14201
(30, 133),     0.14202,       0.14202
(260, 359),     0.1421,       0.1421
(110, 133),     0.14227,       0.14227
(256, 388),     0.14238,       0.14238
(28, 53),     0.14241,       0.14241
(159, 359),     0.14247,       0.14247
(7, 144),     0.14251,       0.14251
(28, 417),     0.14285,       0.14285
(295, 414),     0.14285,       0.14285
(336, 362),     0.14301,       0.14301
(258, 336),     0.14346,       0.14346
(158, 247),     0.14352,       0.14352
(22, 24),     0.14378,       0.14378
(155, 247),     0.14379,       0.14379
(257, 353),     0.14419,       0.14419
(30, 46),     0.14424,       0.14424
(105, 160),     0.14432,       0.14432
(25, 173),     0.14444,       0.14444
(55, 341),     0.14451,       0.14451
(26, 160),     0.14453,       0.14453
(25, 193),     0.14456,       0.14456
(30, 387),     0.14467,       0.14467
(157, 263),     0.14472,       0.14472
(156, 157),     0.14488,       0.14488
(112, 130),     0.14499,       0.14499
(260, 387),     0.14524,       0.14524
(359, 385),     0.14535,       0.14535
(253, 254),     0.14545,       0.14545
(163, 387),     0.14552,       0.14552
(29, 160),     0.14591,       0.14591
(28, 249),     0.14593,       0.14593
(35, 163),     0.14595,       0.14595
(163, 249),     0.14611,       0.14611
(26, 33),     0.14631,       0.14631
(107, 257),     0.14653,       0.14653
(105, 158),     0.14685,       0.14685
(27, 105),     0.14685,       0.14685
(144, 155),     0.14693,       0.14693
(145, 388),     0.14749,       0.14749
(154, 466),     0.14763,       0.14763
(336, 466),     0.14767,       0.14767
(153, 388),     0.14809,       0.14809
(286, 388),     0.14829,       0.14829
(258, 339),     0.14847,       0.14847
(414, 467),     0.14854,       0.14854
(381, 387),     0.14881,       0.14881
(263, 467),     0.14881,       0.14881
(249, 387),     0.14938,       0.14938
(153, 249),     0.1494,       0.1494
(193, 256),     0.14997,       0.14997
(27, 417),     0.15048,       0.15048
(158, 466),     0.15068,       0.15068
(295, 466),     0.15099,       0.15099
(7, 157),     0.15134,       0.15134
(27, 359),     0.1515,       0.1515
(35, 110),     0.15153,       0.15153
(339, 385),     0.15195,       0.15195
(52, 263),     0.15214,       0.15214
(380, 466),     0.15222,       0.15222
(144, 249),     0.15255,       0.15255
(29, 159),     0.15258,       0.15258
(193, 243),     0.15259,       0.15259
(159, 255),     0.15265,       0.15265
(385, 417),     0.15283,       0.15283
(249, 373),     0.15307,       0.15307
(161, 390),     0.15308,       0.15308
(26, 158),     0.15308,       0.15308
(7, 28),     0.1531,       0.1531
(107, 243),     0.15322,       0.15322
(163, 190),     0.15324,       0.15324
(110, 263),     0.15328,       0.15328
(28, 263),     0.15366,       0.15366
(27, 255),     0.15402,       0.15402
(243, 466),     0.15406,       0.15406
(29, 158),     0.15416,       0.15416
(259, 286),     0.15424,       0.15424
(24, 263),     0.15426,       0.15426
(26, 159),     0.15442,       0.15442
(243, 336),     0.15473,       0.15473
(33, 263),     0.1551,       0.1551
(286, 339),     0.15574,       0.15574
(153, 246),     0.15586,       0.15586
(296, 466),     0.15587,       0.15587
(27, 160),     0.15591,       0.15591
(339, 384),     0.15591,       0.15591
(285, 414),     0.15594,       0.15594
(283, 466),     0.15646,       0.15646
(30, 190),     0.15672,       0.15672
(27, 157),     0.15694,       0.15694
(254, 295),     0.15721,       0.15721
(285, 373),     0.15759,       0.15759
(33, 387),     0.15763,       0.15763
(105, 159),     0.15772,       0.15772
(22, 466),     0.15776,       0.15776
(161, 359),     0.15803,       0.15803
(7, 387),     0.15834,       0.15834
(144, 388),     0.15837,       0.15837
(107, 374),     0.15854,       0.15854
(130, 193),     0.15872,       0.15872
(159, 388),     0.15886,       0.15886
(29, 46),     0.15906,       0.15906
(341, 386),     0.15912,       0.15912
(161, 246),     0.15937,       0.15937
(33, 157),     0.1595,       0.1595
(55, 414),     0.1595,       0.1595
(158, 246),     0.15959,       0.15959
(29, 157),     0.15964,       0.15964
(28, 30),     0.16,       0.16
(145, 249),     0.1601,       0.1601
(190, 336),     0.16023,       0.16023
(63, 157),     0.16028,       0.16028
(130, 243),     0.16029,       0.16029
(30, 161),     0.16057,       0.16057
(282, 336),     0.16064,       0.16064
(112, 466),     0.16076,       0.16076
(255, 387),     0.16084,       0.16084
(29, 387),     0.16097,       0.16097
(130, 145),     0.16114,       0.16114
(259, 265),     0.16174,       0.16174
(282, 390),     0.16185,       0.16185
(243, 263),     0.16233,       0.16233
(112, 246),     0.16237,       0.16237
(159, 390),     0.16247,       0.16247
(466, 467),     0.16249,       0.16249
(252, 263),     0.16259,       0.16259
(29, 155),     0.16273,       0.16273
(26, 466),     0.16275,       0.16275
(23, 249),     0.16284,       0.16284
(157, 247),     0.16302,       0.16302
(276, 466),     0.16309,       0.16309
(282, 466),     0.16312,       0.16312
(334, 339),     0.16313,       0.16313
(112, 161),     0.16321,       0.16321
(144, 243),     0.16365,       0.16365
(255, 362),     0.16375,       0.16375
(336, 373),     0.16401,       0.16401
(252, 265),     0.16408,       0.16408
(107, 381),     0.1642,       0.1642
(161, 387),     0.16427,       0.16427
(55, 246),     0.16438,       0.16438
(193, 295),     0.16438,       0.16438
(26, 249),     0.16452,       0.16452
(193, 253),     0.16467,       0.16467
(53, 160),     0.16469,       0.16469
(63, 156),     0.16525,       0.16525
(27, 390),     0.16544,       0.16544
(255, 381),     0.16557,       0.16557
(25, 190),     0.16574,       0.16574
(26, 144),     0.16581,       0.16581
(336, 383),     0.16585,       0.16585
(7, 263),     0.16616,       0.16616
(66, 388),     0.1662,       0.1662
(33, 55),     0.1667,       0.1667
(33, 466),     0.16677,       0.16677
(255, 414),     0.16736,       0.16736
(160, 255),     0.16737,       0.16737
(253, 255),     0.16739,       0.16739
(124, 157),     0.16793,       0.16793
(285, 463),     0.16831,       0.16831
(30, 157),     0.16837,       0.16837
(246, 249),     0.16855,       0.16855
(154, 263),     0.1687,       0.1687
(28, 160),     0.1697,       0.1697
(362, 384),     0.17035,       0.17035
(160, 390),     0.17104,       0.17104
(246, 387),     0.1712,       0.1712
(22, 25),     0.17122,       0.17122
(359, 384),     0.17261,       0.17261
(159, 161),     0.17277,       0.17277
(26, 27),     0.17282,       0.17282
(334, 466),     0.1729,       0.1729
(7, 26),     0.17331,       0.17331
(258, 353),     0.17376,       0.17376
(33, 388),     0.1739,       0.1739
(339, 341),     0.17398,       0.17398
(30, 263),     0.17414,       0.17414
(336, 463),     0.17424,       0.17424
(26, 28),     0.17429,       0.17429
(65, 388),     0.17441,       0.17441
(7, 466),     0.17446,       0.17446
(53, 158),     0.1748,       0.1748
(25, 27),     0.17482,       0.17482
(254, 285),     0.17486,       0.17486
(55, 387),     0.17487,       0.17487
(255, 382),     0.17493,       0.17493
(255, 293),     0.1751,       0.1751
(30, 466),     0.17518,       0.17518
(63, 161),     0.1752,       0.1752
(33, 156),     0.17563,       0.17563
(30, 388),     0.17564,       0.17564
(29, 112),     0.17598,       0.17598
(385, 414),     0.17606,       0.17606
(259, 336),     0.17611,       0.17611
(133, 243),     0.17663,       0.17663
(144, 154),     0.17689,       0.17689
(276, 282),     0.17693,       0.17693
(158, 249),     0.17721,       0.17721
(65, 260),     0.1775,       0.1775
(263, 374),     0.17784,       0.17784
(160, 247),     0.17806,       0.17806
(7, 388),     0.17822,       0.17822
(341, 387),     0.17843,       0.17843
(153, 466),     0.1787,       0.1787
(22, 249),     0.1789,       0.1789
(160, 359),     0.17895,       0.17895
(55, 382),     0.17909,       0.17909
(156, 158),     0.17921,       0.17921
(163, 388),     0.17944,       0.17944
(112, 160),     0.18006,       0.18006
(243, 246),     0.18059,       0.18059
(145, 466),     0.18061,       0.18061
(161, 243),     0.18095,       0.18095
(283, 295),     0.18102,       0.18102
(362, 373),     0.1814,       0.1814
(193, 467),     0.18146,       0.18146
(144, 466),     0.18182,       0.18182
(70, 157),     0.18205,       0.18205
(46, 63),     0.1823,       0.1823
(7, 173),     0.18233,       0.18233
(29, 249),     0.18233,       0.18233
(22, 110),     0.18257,       0.18257
(193, 380),     0.18265,       0.18265
(53, 159),     0.1827,       0.1827
(265, 285),     0.18285,       0.18285
(33, 145),     0.18297,       0.18297
(112, 157),     0.18299,       0.18299
