Comparing the following files: 
kelly_front_s3_v2/,  hadleigh_front_s3_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s3_v2_vs_hadleigh_front_s3_v2,  average
(334, 385),     0.09662,       0.09662
(260, 265),     0.09672,       0.09672
(7, 336),     0.09677,       0.09677
(247, 387),     0.09688,       0.09688
(33, 158),     0.09701,       0.09701
(144, 359),     0.09763,       0.09763
(336, 381),     0.09771,       0.09771
(293, 386),     0.09772,       0.09772
(28, 105),     0.09773,       0.09773
(259, 386),     0.09788,       0.09788
(163, 359),     0.09809,       0.09809
(105, 156),     0.0981,       0.0981
(259, 293),     0.09811,       0.09811
(155, 308),     0.09827,       0.09827
(27, 193),     0.09832,       0.09832
(28, 193),     0.09838,       0.09838
(296, 398),     0.09845,       0.09845
(112, 327),     0.09853,       0.09853
(133, 193),     0.09858,       0.09858
(145, 359),     0.0986,       0.0986
(52, 158),     0.09861,       0.09861
(336, 374),     0.09864,       0.09864
(260, 385),     0.09865,       0.09865
(98, 398),     0.09867,       0.09867
(25, 249),     0.09897,       0.09897
(173, 466),     0.09926,       0.09926
(56, 57),     0.09928,       0.09928
(158, 388),     0.09933,       0.09933
(23, 292),     0.09965,       0.09965
(144, 390),     0.09965,       0.09965
(28, 57),     0.09988,       0.09988
(296, 463),     0.09998,       0.09998
(27, 467),     0.1,       0.1
(160, 339),     0.10034,       0.10034
(57, 339),     0.10035,       0.10035
(256, 386),     0.10043,       0.10043
(66, 353),     0.10049,       0.10049
(56, 159),     0.1005,       0.1005
(161, 259),     0.10051,       0.10051
(253, 390),     0.10054,       0.10054
(29, 417),     0.10059,       0.10059
(26, 29),     0.10079,       0.10079
(161, 260),     0.10098,       0.10098
(157, 466),     0.10099,       0.10099
(145, 390),     0.10117,       0.10117
(105, 157),     0.10146,       0.10146
(153, 159),     0.10147,       0.10147
(26, 157),     0.1021,       0.1021
(260, 263),     0.10221,       0.10221
(296, 388),     0.10224,       0.10224
(23, 24),     0.10228,       0.10228
(287, 334),     0.10242,       0.10242
(276, 386),     0.10243,       0.10243
(380, 381),     0.1027,       0.1027
(133, 466),     0.10283,       0.10283
(55, 130),     0.10316,       0.10316
(295, 417),     0.10341,       0.10341
(193, 247),     0.10363,       0.10363
(110, 336),     0.10413,       0.10413
(292, 306),     0.10424,       0.10424
(158, 255),     0.10433,       0.10433
(283, 385),     0.10436,       0.10436
(154, 249),     0.10444,       0.10444
(190, 249),     0.10457,       0.10457
(263, 466),     0.10482,       0.10482
(105, 161),     0.10492,       0.10492
(259, 263),     0.10501,       0.10501
(52, 160),     0.10512,       0.10512
(256, 336),     0.10544,       0.10544
(159, 336),     0.10622,       0.10622
(257, 466),     0.10625,       0.10625
(52, 55),     0.10697,       0.10697
(155, 466),     0.10726,       0.10726
(112, 292),     0.10751,       0.10751
(35, 63),     0.10771,       0.10771
(98, 252),     0.10775,       0.10775
(110, 388),     0.10778,       0.10778
(56, 336),     0.10794,       0.10794
(282, 385),     0.10799,       0.10799
(246, 336),     0.10819,       0.10819
(55, 381),     0.10824,       0.10824
(341, 384),     0.1083,       0.1083
(28, 154),     0.10849,       0.10849
(163, 287),     0.1085,       0.1085
(296, 373),     0.10865,       0.10865
(295, 306),     0.10882,       0.10882
(260, 388),     0.10891,       0.10891
(28, 158),     0.10897,       0.10897
(130, 190),     0.109,       0.109
(256, 387),     0.10921,       0.10921
(283, 339),     0.10929,       0.10929
(66, 373),     0.10949,       0.10949
(124, 173),     0.10951,       0.10951
(258, 286),     0.10965,       0.10965
(98, 112),     0.10977,       0.10977
(52, 124),     0.10989,       0.10989
(26, 35),     0.10992,       0.10992
(29, 467),     0.11001,       0.11001
(27, 339),     0.11001,       0.11001
(22, 35),     0.11003,       0.11003
(287, 336),     0.11009,       0.11009
(112, 336),     0.1102,       0.1102
(243, 249),     0.11035,       0.11035
(243, 247),     0.11045,       0.11045
(105, 259),     0.11066,       0.11066
(63, 246),     0.11068,       0.11068
(27, 63),     0.11088,       0.11088
(30, 246),     0.11095,       0.11095
(144, 387),     0.11105,       0.11105
(26, 130),     0.11123,       0.11123
(105, 466),     0.11129,       0.11129
(153, 160),     0.11139,       0.11139
(160, 336),     0.11158,       0.11158
(293, 387),     0.11193,       0.11193
(246, 359),     0.11205,       0.11205
(110, 190),     0.11221,       0.11221
(33, 246),     0.11229,       0.11229
(285, 466),     0.11239,       0.11239
(334, 386),     0.1125,       0.1125
(161, 336),     0.1126,       0.1126
(24, 466),     0.1127,       0.1127
(133, 263),     0.11307,       0.11307
(7, 35),     0.11318,       0.11318
(65, 373),     0.11335,       0.11335
(26, 390),     0.11353,       0.11353
(78, 385),     0.11367,       0.11367
(28, 390),     0.11374,       0.11374
(55, 105),     0.11387,       0.11387
(57, 385),     0.11392,       0.11392
(98, 190),     0.11409,       0.11409
(153, 243),     0.11446,       0.11446
(286, 353),     0.11447,       0.11447
(339, 382),     0.11467,       0.11467
(193, 252),     0.11478,       0.11478
(105, 359),     0.11483,       0.11483
(62, 385),     0.11484,       0.11484
(22, 388),     0.11498,       0.11498
(339, 386),     0.11498,       0.11498
(76, 385),     0.11508,       0.11508
(52, 260),     0.11517,       0.11517
(28, 388),     0.11526,       0.11526
(98, 243),     0.11534,       0.11534
(381, 385),     0.11553,       0.11553
(55, 265),     0.11559,       0.11559
(56, 110),     0.1157,       0.1157
(52, 255),     0.1157,       0.1157
(154, 308),     0.11576,       0.11576
(57, 190),     0.11577,       0.11577
(293, 388),     0.1159,       0.1159
(295, 463),     0.11615,       0.11615
(339, 362),     0.11644,       0.11644
(52, 159),     0.11649,       0.11649
(28, 35),     0.11649,       0.11649
(66, 387),     0.11684,       0.11684
(28, 159),     0.11688,       0.11688
(160, 467),     0.11691,       0.11691
(161, 467),     0.11703,       0.11703
(35, 133),     0.11703,       0.11703
(30, 112),     0.11718,       0.11718
(24, 112),     0.1172,       0.1172
(23, 390),     0.11721,       0.11721
(53, 157),     0.11732,       0.11732
(52, 388),     0.11738,       0.11738
(57, 276),     0.11779,       0.11779
(56, 155),     0.11793,       0.11793
(98, 105),     0.118,       0.118
(190, 388),     0.11828,       0.11828
(173, 263),     0.11829,       0.11829
(53, 161),     0.1183,       0.1183
(107, 380),     0.11832,       0.11832
(282, 386),     0.1187,       0.1187
(295, 373),     0.1191,       0.1191
(254, 339),     0.11945,       0.11945
(28, 110),     0.11953,       0.11953
(247, 263),     0.11963,       0.11963
(246, 390),     0.11986,       0.11986
(285, 382),     0.11993,       0.11993
(265, 341),     0.11998,       0.11998
(258, 390),     0.12053,       0.12053
(260, 417),     0.1208,       0.1208
(57, 243),     0.12083,       0.12083
(283, 327),     0.12086,       0.12086
(110, 249),     0.12101,       0.12101
(65, 259),     0.12105,       0.12105
(339, 398),     0.1211,       0.1211
(52, 467),     0.12115,       0.12115
(145, 308),     0.12126,       0.12126
(112, 145),     0.12134,       0.12134
(27, 158),     0.12146,       0.12146
(130, 157),     0.12161,       0.12161
(30, 155),     0.12166,       0.12166
(249, 257),     0.12176,       0.12176
(35, 112),     0.12192,       0.12192
(282, 387),     0.12243,       0.12243
(25, 388),     0.12255,       0.12255
(153, 161),     0.12266,       0.12266
(55, 398),     0.12272,       0.12272
(33, 124),     0.12273,       0.12273
(24, 249),     0.12312,       0.12312
(283, 386),     0.12313,       0.12313
(334, 387),     0.12321,       0.12321
(52, 359),     0.12323,       0.12323
(374, 382),     0.12334,       0.12334
(107, 256),     0.12343,       0.12343
(157, 249),     0.12365,       0.12365
(27, 154),     0.12374,       0.12374
(110, 153),     0.12399,       0.12399
(373, 398),     0.1241,       0.1241
(282, 388),     0.12413,       0.12413
(76, 373),     0.12425,       0.12425
(55, 374),     0.12451,       0.12451
(247, 466),     0.12452,       0.12452
(78, 193),     0.12486,       0.12486
(265, 417),     0.1249,       0.1249
(33, 249),     0.12496,       0.12496
(26, 292),     0.12508,       0.12508
(27, 159),     0.12521,       0.12521
(155, 263),     0.12522,       0.12522
(57, 63),     0.12529,       0.12529
(29, 255),     0.12546,       0.12546
(256, 265),     0.1255,       0.1255
(61, 276),     0.12552,       0.12552
(61, 385),     0.12553,       0.12553
(259, 417),     0.12591,       0.12591
(154, 388),     0.12593,       0.12593
(276, 387),     0.12597,       0.12597
(62, 373),     0.12606,       0.12606
(247, 388),     0.1261,       0.1261
(260, 276),     0.12639,       0.12639
(7, 158),     0.12676,       0.12676
(26, 388),     0.12684,       0.12684
(163, 173),     0.12696,       0.12696
(53, 287),     0.12711,       0.12711
(384, 463),     0.12712,       0.12712
(25, 263),     0.12733,       0.12733
(33, 161),     0.12772,       0.12772
(23, 35),     0.12778,       0.12778
(285, 341),     0.12783,       0.12783
(285, 362),     0.12787,       0.12787
(193, 265),     0.12815,       0.12815
(65, 387),     0.12823,       0.12823
(105, 263),     0.12825,       0.12825
(249, 293),     0.12832,       0.12832
(29, 63),     0.12868,       0.12868
(257, 295),     0.12869,       0.12869
(286, 417),     0.12879,       0.12879
(190, 466),     0.12912,       0.12912
(78, 373),     0.12913,       0.12913
(27, 287),     0.12915,       0.12915
(7, 249),     0.12918,       0.12918
(55, 161),     0.12921,       0.12921
(387, 467),     0.12933,       0.12933
(28, 157),     0.12961,       0.12961
(22, 292),     0.12968,       0.12968
(112, 388),     0.12987,       0.12987
(25, 466),     0.12992,       0.12992
(296, 414),     0.12992,       0.12992
(161, 193),     0.13007,       0.13007
(260, 386),     0.13045,       0.13045
(336, 382),     0.13053,       0.13053
(255, 398),     0.13068,       0.13068
(107, 387),     0.13072,       0.13072
(295, 398),     0.13075,       0.13075
(35, 246),     0.13095,       0.13095
(283, 388),     0.13096,       0.13096
(22, 390),     0.13098,       0.13098
(52, 98),     0.1312,       0.1312
(133, 247),     0.13133,       0.13133
(334, 388),     0.13146,       0.13146
(57, 373),     0.13169,       0.13169
(257, 417),     0.13169,       0.13169
(26, 246),     0.13188,       0.13188
(334, 390),     0.13209,       0.13209
(381, 386),     0.13211,       0.13211
(283, 387),     0.13222,       0.13222
(339, 414),     0.13225,       0.13225
(243, 308),     0.1324,       0.1324
(76, 339),     0.13245,       0.13245
(292, 295),     0.13282,       0.13282
(26, 161),     0.13308,       0.13308
(336, 398),     0.13343,       0.13343
(24, 35),     0.13347,       0.13347
(173, 243),     0.13358,       0.13358
(61, 293),     0.13375,       0.13375
(46, 156),     0.13388,       0.13388
(57, 193),     0.13393,       0.13393
(257, 283),     0.13413,       0.13413
(263, 353),     0.13466,       0.13466
(285, 383),     0.13467,       0.13467
(61, 260),     0.13479,       0.13479
(28, 466),     0.13501,       0.13501
(29, 53),     0.13507,       0.13507
(105, 467),     0.1352,       0.1352
(158, 390),     0.13539,       0.13539
(339, 463),     0.13545,       0.13545
(52, 466),     0.13548,       0.13548
(259, 260),     0.13556,       0.13556
(243, 388),     0.13558,       0.13558
(265, 286),     0.13574,       0.13574
(336, 341),     0.1358,       0.1358
(160, 387),     0.1359,       0.1359
(62, 193),     0.13601,       0.13601
(52, 287),     0.13611,       0.13611
(112, 249),     0.13613,       0.13613
(254, 256),     0.13623,       0.13623
(159, 246),     0.13626,       0.13626
(296, 300),     0.13632,       0.13632
(27, 29),     0.13633,       0.13633
(110, 466),     0.13644,       0.13644
(107, 253),     0.13657,       0.13657
(61, 373),     0.13668,       0.13668
(27, 387),     0.13671,       0.13671
(161, 255),     0.13675,       0.13675
(23, 110),     0.13702,       0.13702
(291, 308),     0.13716,       0.13716
(382, 384),     0.13733,       0.13733
(259, 359),     0.13733,       0.13733
(57, 293),     0.13739,       0.13739
(276, 388),     0.13753,       0.13753
(35, 247),     0.13755,       0.13755
(30, 249),     0.13762,       0.13762
(29, 390),     0.13764,       0.13764
(76, 193),     0.13765,       0.13765
(62, 339),     0.13778,       0.13778
(386, 390),     0.13785,       0.13785
(105, 260),     0.13789,       0.13789
(286, 390),     0.13843,       0.13843
(159, 247),     0.13869,       0.13869
(254, 296),     0.13871,       0.13871
(110, 133),     0.1388,       0.1388
(35, 161),     0.13881,       0.13881
(258, 417),     0.1389,       0.1389
(190, 263),     0.13911,       0.13911
(61, 339),     0.13942,       0.13942
(7, 159),     0.13944,       0.13944
(52, 249),     0.13953,       0.13953
(380, 417),     0.13957,       0.13957
(29, 246),     0.13964,       0.13964
(29, 359),     0.13995,       0.13995
(259, 295),     0.14004,       0.14004
(253, 417),     0.14004,       0.14004
(157, 193),     0.14015,       0.14015
(293, 466),     0.14024,       0.14024
(23, 25),     0.14066,       0.14066
(30, 133),     0.14103,       0.14103
(256, 417),     0.14115,       0.14115
(144, 155),     0.14135,       0.14135
(23, 466),     0.14136,       0.14136
(55, 243),     0.14136,       0.14136
(30, 243),     0.14142,       0.14142
(46, 246),     0.14155,       0.14155
(341, 385),     0.14172,       0.14172
(22, 24),     0.14185,       0.14185
(159, 359),     0.1422,       0.1422
(260, 359),     0.14221,       0.14221
(28, 417),     0.14247,       0.14247
(52, 285),     0.14248,       0.14248
(25, 173),     0.14269,       0.14269
(29, 161),     0.14271,       0.14271
(25, 35),     0.14271,       0.14271
(28, 53),     0.14279,       0.14279
(295, 414),     0.14296,       0.14296
(359, 385),     0.14318,       0.14318
(336, 362),     0.1432,       0.1432
(7, 144),     0.14321,       0.14321
(153, 308),     0.14323,       0.14323
(253, 254),     0.14347,       0.14347
(258, 336),     0.14354,       0.14354
(155, 247),     0.14371,       0.14371
(105, 124),     0.14371,       0.14371
(256, 388),     0.14386,       0.14386
(257, 353),     0.14396,       0.14396
(78, 339),     0.14402,       0.14402
(30, 46),     0.14414,       0.14414
(158, 247),     0.14417,       0.14417
(30, 387),     0.14418,       0.14418
(156, 157),     0.14419,       0.14419
(107, 257),     0.14441,       0.14441
(157, 263),     0.14471,       0.14471
(55, 341),     0.14471,       0.14471
(25, 193),     0.14477,       0.14477
(76, 260),     0.145,       0.145
(163, 387),     0.14504,       0.14504
(28, 249),     0.14527,       0.14527
(260, 387),     0.14531,       0.14531
(26, 160),     0.14544,       0.14544
(105, 160),     0.14544,       0.14544
(66, 327),     0.14544,       0.14544
(163, 249),     0.14551,       0.14551
(112, 130),     0.1457,       0.1457
(35, 163),     0.14633,       0.14633
(286, 388),     0.14645,       0.14645
(98, 463),     0.14657,       0.14657
(26, 33),     0.1468,       0.1468
(29, 160),     0.14707,       0.14707
(414, 467),     0.14709,       0.14709
(336, 466),     0.14719,       0.14719
(27, 105),     0.14728,       0.14728
(105, 158),     0.14738,       0.14738
(145, 388),     0.14771,       0.14771
(154, 466),     0.14778,       0.14778
(249, 387),     0.14816,       0.14816
(258, 339),     0.14821,       0.14821
(153, 388),     0.1485,       0.1485
(263, 467),     0.14888,       0.14888
(153, 249),     0.1495,       0.1495
(381, 387),     0.14951,       0.14951
(193, 256),     0.15003,       0.15003
(57, 260),     0.15005,       0.15005
(27, 417),     0.15024,       0.15024
(7, 157),     0.15048,       0.15048
(27, 359),     0.15063,       0.15063
(158, 466),     0.15064,       0.15064
(52, 263),     0.151,       0.151
(295, 466),     0.15124,       0.15124
(163, 190),     0.15134,       0.15134
(339, 385),     0.15146,       0.15146
(76, 276),     0.15152,       0.15152
(291, 292),     0.15165,       0.15165
(62, 362),     0.15193,       0.15193
(144, 249),     0.15203,       0.15203
(385, 417),     0.15227,       0.15227
(159, 255),     0.15246,       0.15246
(35, 110),     0.15252,       0.15252
(65, 327),     0.15253,       0.15253
(7, 28),     0.15259,       0.15259
(259, 286),     0.15261,       0.15261
(78, 362),     0.1527,       0.1527
(161, 390),     0.1528,       0.1528
(110, 263),     0.15285,       0.15285
(28, 263),     0.15298,       0.15298
(27, 255),     0.15321,       0.15321
(29, 159),     0.15333,       0.15333
(107, 243),     0.15334,       0.15334
(285, 287),     0.15335,       0.15335
(380, 466),     0.15349,       0.15349
(249, 373),     0.15393,       0.15393
(98, 257),     0.15405,       0.15405
(243, 466),     0.1541,       0.1541
(26, 158),     0.15421,       0.15421
(61, 193),     0.15425,       0.15425
(24, 263),     0.15425,       0.15425
(29, 158),     0.15427,       0.15427
(76, 362),     0.15446,       0.15446
(33, 263),     0.1546,       0.1546
(193, 243),     0.15461,       0.15461
(339, 384),     0.15481,       0.15481
(98, 341),     0.15502,       0.15502
(286, 339),     0.15503,       0.15503
(243, 336),     0.15523,       0.15523
(26, 159),     0.1556,       0.1556
(295, 308),     0.15569,       0.15569
(296, 466),     0.15611,       0.15611
(62, 382),     0.15613,       0.15613
(27, 157),     0.15621,       0.15621
(30, 190),     0.15622,       0.15622
(153, 246),     0.15643,       0.15643
(283, 466),     0.15652,       0.15652
(285, 414),     0.15655,       0.15655
(78, 382),     0.15682,       0.15682
(130, 193),     0.15692,       0.15692
(285, 373),     0.15726,       0.15726
(254, 295),     0.15737,       0.15737
(27, 160),     0.1574,       0.1574
(161, 359),     0.15742,       0.15742
(29, 46),     0.15742,       0.15742
(33, 387),     0.15747,       0.15747
(107, 374),     0.15756,       0.15756
(7, 387),     0.15796,       0.15796
(144, 388),     0.1581,       0.1581
(22, 466),     0.15841,       0.15841
(105, 159),     0.15858,       0.15858
(161, 246),     0.15868,       0.15868
(76, 382),     0.15876,       0.15876
(159, 388),     0.1588,       0.1588
(29, 157),     0.15894,       0.15894
(53, 57),     0.15905,       0.15905
(23, 308),     0.15975,       0.15975
(55, 414),     0.15979,       0.15979
(341, 386),     0.1599,       0.1599
(145, 249),     0.16004,       0.16004
(144, 243),     0.1601,       0.1601
(33, 157),     0.16011,       0.16011
(282, 336),     0.16015,       0.16015
(255, 387),     0.16019,       0.16019
(28, 30),     0.1602,       0.1602
(255, 362),     0.16021,       0.16021
(63, 157),     0.16036,       0.16036
(29, 387),     0.16039,       0.16039
(112, 308),     0.16055,       0.16055
(190, 336),     0.16084,       0.16084
(112, 466),     0.16087,       0.16087
(158, 246),     0.16094,       0.16094
(130, 243),     0.16094,       0.16094
(259, 265),     0.16135,       0.16135
(30, 161),     0.16162,       0.16162
(29, 155),     0.16173,       0.16173
(282, 390),     0.16193,       0.16193
(130, 145),     0.16213,       0.16213
(243, 263),     0.16239,       0.16239
(159, 390),     0.16247,       0.16247
(466, 467),     0.16251,       0.16251
(255, 381),     0.16257,       0.16257
(112, 246),     0.16277,       0.16277
(252, 265),     0.16302,       0.16302
(23, 249),     0.16308,       0.16308
(276, 466),     0.1631,       0.1631
(26, 466),     0.16315,       0.16315
(334, 339),     0.16316,       0.16316
(157, 247),     0.16327,       0.16327
(282, 466),     0.16334,       0.16334
(112, 161),     0.16378,       0.16378
(336, 373),     0.1638,       0.1638
(107, 381),     0.16381,       0.16381
(62, 463),     0.16395,       0.16395
(161, 387),     0.16404,       0.16404
(193, 253),     0.16413,       0.16413
(255, 414),     0.16421,       0.16421
(336, 383),     0.1643,       0.1643
(193, 295),     0.1645,       0.1645
(252, 263),     0.16455,       0.16455
(26, 249),     0.16471,       0.16471
(98, 256),     0.16481,       0.16481
(27, 390),     0.16489,       0.16489
(78, 463),     0.16495,       0.16495
(26, 144),     0.16498,       0.16498
(66, 388),     0.16521,       0.16521
(53, 160),     0.16522,       0.16522
(63, 156),     0.16525,       0.16525
(76, 463),     0.16538,       0.16538
(25, 190),     0.16542,       0.16542
(7, 263),     0.16557,       0.16557
(76, 293),     0.16573,       0.16573
(33, 466),     0.16639,       0.16639
(160, 255),     0.16696,       0.16696
(30, 157),     0.16792,       0.16792
(246, 249),     0.16811,       0.16811
(124, 157),     0.16817,       0.16817
(253, 255),     0.16826,       0.16826
(285, 463),     0.1687,       0.1687
(154, 263),     0.16884,       0.16884
(62, 260),     0.16918,       0.16918
(55, 246),     0.16946,       0.16946
(61, 362),     0.17018,       0.17018
(359, 384),     0.17025,       0.17025
(61, 105),     0.17047,       0.17047
(362, 384),     0.17078,       0.17078
(160, 390),     0.17084,       0.17084
(246, 387),     0.17093,       0.17093
(339, 341),     0.17098,       0.17098
(28, 160),     0.17132,       0.17132
(255, 382),     0.17146,       0.17146
(22, 25),     0.17181,       0.17181
(259, 336),     0.17187,       0.17187
(61, 259),     0.17217,       0.17217
(26, 27),     0.17217,       0.17217
(144, 154),     0.17235,       0.17235
(76, 105),     0.17259,       0.17259
(33, 55),     0.17275,       0.17275
(334, 466),     0.17305,       0.17305
(258, 353),     0.17318,       0.17318
(30, 263),     0.17337,       0.17337
(26, 28),     0.17347,       0.17347
(33, 388),     0.17362,       0.17362
(65, 388),     0.17362,       0.17362
(55, 387),     0.17374,       0.17374
(7, 26),     0.17385,       0.17385
(133, 243),     0.17391,       0.17391
(7, 466),     0.17395,       0.17395
(385, 414),     0.17419,       0.17419
(159, 161),     0.17423,       0.17423
(61, 382),     0.1744,       0.1744
(336, 463),     0.17441,       0.17441
(30, 466),     0.17451,       0.17451
(25, 27),     0.17451,       0.17451
(254, 285),     0.17466,       0.17466
(53, 158),     0.17491,       0.17491
(255, 293),     0.17501,       0.17501
(30, 388),     0.17505,       0.17505
(29, 112),     0.17545,       0.17545
(33, 156),     0.17556,       0.17556
(63, 161),     0.17566,       0.17566
(65, 260),     0.17625,       0.17625
(282, 287),     0.17627,       0.17627
(276, 282),     0.17676,       0.17676
(158, 249),     0.17722,       0.17722
(7, 388),     0.17778,       0.17778
(156, 158),     0.17817,       0.17817
(160, 359),     0.17849,       0.17849
(163, 388),     0.17895,       0.17895
(362, 373),     0.17906,       0.17906
(153, 466),     0.17908,       0.17908
(263, 374),     0.17922,       0.17922
(55, 382),     0.17925,       0.17925
(160, 247),     0.17933,       0.17933
(22, 249),     0.17933,       0.17933
(341, 387),     0.17946,       0.17946
(265, 285),     0.17993,       0.17993
(61, 463),     0.18017,       0.18017
(7, 173),     0.18066,       0.18066
(243, 246),     0.18074,       0.18074
(145, 466),     0.1808,       0.1808
(112, 160),     0.18097,       0.18097
(161, 243),     0.18133,       0.18133
(359, 386),     0.18134,       0.18134
(144, 466),     0.18147,       0.18147
(193, 467),     0.18162,       0.18162
(29, 249),     0.18163,       0.18163
(26, 308),     0.18168,       0.18168
(76, 259),     0.18177,       0.18177
(70, 157),     0.18184,       0.18184
(193, 380),     0.1824,       0.1824
(66, 259),     0.18244,       0.18244
(22, 110),     0.18248,       0.18248
(263, 388),     0.18283,       0.18283
(110, 287),     0.18291,       0.18291
(53, 159),     0.18308,       0.18308
(255, 384),     0.18328,       0.18328
(27, 388),     0.18352,       0.18352
(254, 336),     0.18364,       0.18364
(52, 61),     0.18365,       0.18365
(78, 381),     0.18369,       0.18369
(46, 63),     0.18374,       0.18374
(258, 265),     0.18379,       0.18379
(33, 145),     0.18384,       0.18384
(62, 381),     0.18385,       0.18385
(62, 105),     0.18396,       0.18396
(112, 157),     0.18427,       0.18427
(35, 155),     0.18436,       0.18436
(283, 295),     0.18442,       0.18442
(385, 463),     0.18446,       0.18446
(193, 246),     0.18463,       0.18463
(33, 112),     0.18468,       0.18468
(256, 339),     0.185,       0.185
(388, 467),     0.1851,       0.1851
(133, 163),     0.18522,       0.18522
(30, 160),     0.18548,       0.18548
(260, 285),     0.1856,       0.1856
(76, 414),     0.18588,       0.18588
(285, 353),     0.1861,       0.1861
(373, 463),     0.18644,       0.18644
(55, 78),     0.18664,       0.18664
(22, 308),     0.18682,       0.18682
(163, 466),     0.18682,       0.18682
(56, 160),     0.18683,       0.18683
(258, 466),     0.18695,       0.18695
(55, 259),     0.18698,       0.18698
(52, 76),     0.18703,       0.18703
(76, 381),     0.18705,       0.18705
(112, 263),     0.18731,       0.18731
(78, 105),     0.18733,       0.18733
(30, 35),     0.18751,       0.18751
(163, 263),     0.18759,       0.18759
(62, 414),     0.18761,       0.18761
(158, 159),     0.18769,       0.18769
(65, 339),     0.18782,       0.18782
(78, 398),     0.18788,       0.18788
(193, 336),     0.18797,       0.18797
(154, 161),     0.188,       0.188
(57, 417),     0.18815,       0.18815
(130, 133),     0.18841,       0.18841
(62, 398),     0.18845,       0.18845
(56, 417),     0.18854,       0.18854
(107, 265),     0.18856,       0.18856
(193, 385),     0.18865,       0.18865
(78, 260),     0.18876,       0.18876
(76, 286),     0.18888,       0.18888
(154, 158),     0.18892,       0.18892
(57, 107),     0.18963,       0.18963
(78, 384),     0.18963,       0.18963
(249, 276),     0.18977,       0.18977
(296, 390),     0.19013,       0.19013
(193, 327),     0.19014,       0.19014
(78, 414),     0.19024,       0.19024
(66, 339),     0.19028,       0.19028
(56, 193),     0.19062,       0.19062
(56, 112),     0.19098,       0.19098
(55, 66),     0.19109,       0.19109
(25, 28),     0.19124,       0.19124
(28, 29),     0.19125,       0.19125
(76, 398),     0.19173,       0.19173
(63, 124),     0.19192,       0.19192
(35, 154),     0.19206,       0.19206
(382, 385),     0.19213,       0.19213
(78, 107),     0.19222,       0.19222
(62, 374),     0.19245,       0.19245
(374, 381),     0.19247,       0.19247
(62, 384),     0.19262,       0.19262
(55, 57),     0.19267,       0.19267
(62, 276),     0.19274,       0.19274
(56, 247),     0.19299,       0.19299
(78, 374),     0.19313,       0.19313
(28, 287),     0.19313,       0.19313
(23, 263),     0.19323,       0.19323
(158, 263),     0.19347,       0.19347
(144, 163),     0.19348,       0.19348
(381, 417),     0.19353,       0.19353
(295, 383),     0.19364,       0.19364
(76, 374),     0.19365,       0.19365
(65, 467),     0.1939,       0.1939
(417, 467),     0.19391,       0.19391
(107, 353),     0.19399,       0.19399
(35, 144),     0.19437,       0.19437
(255, 257),     0.19445,       0.19445
(30, 173),     0.19457,       0.19457
(130, 173),     0.19459,       0.19459
(390, 414),     0.19473,       0.19473
(112, 159),     0.19496,       0.19496
(30, 158),     0.19506,       0.19506
(154, 160),     0.19537,       0.19537
(61, 286),     0.1959,       0.1959
(359, 467),     0.19617,       0.19617
(253, 339),     0.19633,       0.19633
(76, 384),     0.19645,       0.19645
(124, 158),     0.19647,       0.19647
(110, 154),     0.19687,       0.19687
(62, 286),     0.19746,       0.19746
(27, 466),     0.19756,       0.19756
(29, 388),     0.19767,       0.19767
(257, 265),     0.19788,       0.19788
(144, 263),     0.1979,       0.1979
(70, 246),     0.19794,       0.19794
(55, 62),     0.19821,       0.19821
(61, 414),     0.19826,       0.19826
(55, 254),     0.19849,       0.19849
(24, 26),     0.19853,       0.19853
(246, 263),     0.19862,       0.19862
(27, 249),     0.19867,       0.19867
(26, 163),     0.19876,       0.19876
(29, 133),     0.19883,       0.19883
(55, 76),     0.19933,       0.19933
(52, 62),     0.20007,       0.20007
(29, 130),     0.20038,       0.20038
(112, 158),     0.20049,       0.20049
(78, 341),     0.20051,       0.20051
(62, 341),     0.20052,       0.20052
(105, 287),     0.20122,       0.20122
(374, 417),     0.20126,       0.20126
(107, 341),     0.2013,       0.2013
(33, 190),     0.20156,       0.20156
(154, 159),     0.20195,       0.20195
(255, 463),     0.20197,       0.20197
(110, 155),     0.20237,       0.20237
(29, 466),     0.20254,       0.20254
(246, 388),     0.20312,       0.20312
(61, 381),     0.20339,       0.20339
(76, 341),     0.20345,       0.20345
(25, 56),     0.2036,       0.2036
(55, 362),     0.20369,       0.20369
(52, 78),     0.2038,       0.2038
(46, 157),     0.20395,       0.20395
(160, 388),     0.2041,       0.2041
(160, 243),     0.20415,       0.20415
(246, 466),     0.20423,       0.20423
(252, 373),     0.20423,       0.20423
(159, 466),     0.20429,       0.20429
(107, 398),     0.20437,       0.20437
(260, 286),     0.20442,       0.20442
(26, 263),     0.20458,       0.20458
(78, 286),     0.20474,       0.20474
(295, 390),     0.2048,       0.2048
(161, 249),     0.2049,       0.2049
(257, 263),     0.20515,       0.20515
(381, 388),     0.20552,       0.20552
(193, 381),     0.20561,       0.20561
(133, 246),     0.20563,       0.20563
(62, 107),     0.20575,       0.20575
(65, 466),     0.20594,       0.20594
(66, 466),     0.2061,       0.2061
(252, 254),     0.20629,       0.20629
(66, 390),     0.20638,       0.20638
(29, 263),     0.20654,       0.20654
(78, 380),     0.20661,       0.20661
