Comparing the following files: 
kelly_front_s2_v2/,  hadleigh_front_s2_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s2_v2_vs_hadleigh_front_s2_v2,  average
(260, 414),     -0.19376,       -0.19376
(35, 243),     -0.19358,       -0.19358
(293, 382),     -0.19333,       -0.19333
(144, 327),     -0.1933,       -0.1933
(243, 306),     -0.19319,       -0.19319
(285, 385),     -0.19273,       -0.19273
(254, 259),     -0.19268,       -0.19268
(382, 385),     -0.19256,       -0.19256
(160, 161),     -0.19202,       -0.19202
(53, 243),     -0.19171,       -0.19171
(107, 292),     -0.19169,       -0.19169
(133, 159),     -0.19154,       -0.19154
(259, 398),     -0.19141,       -0.19141
(249, 334),     -0.19123,       -0.19123
(53, 112),     -0.19111,       -0.19111
(7, 27),     -0.19099,       -0.19099
(105, 163),     -0.19096,       -0.19096
(112, 159),     -0.1909,       -0.1909
(256, 467),     -0.19058,       -0.19058
(55, 306),     -0.19054,       -0.19054
(35, 133),     -0.19039,       -0.19039
(253, 467),     -0.18994,       -0.18994
(52, 327),     -0.18982,       -0.18982
(105, 145),     -0.18964,       -0.18964
(295, 382),     -0.18829,       -0.18829
(55, 308),     -0.18806,       -0.18806
(252, 296),     -0.18772,       -0.18772
(341, 466),     -0.18763,       -0.18763
(112, 292),     -0.18761,       -0.18761
(255, 283),     -0.18649,       -0.18649
(341, 384),     -0.1862,       -0.1862
(124, 336),     -0.18591,       -0.18591
(193, 308),     -0.18589,       -0.18589
(159, 287),     -0.18466,       -0.18466
(24, 52),     -0.18444,       -0.18444
(25, 158),     -0.1841,       -0.1841
(23, 27),     -0.184,       -0.184
(463, 467),     -0.18372,       -0.18372
(283, 339),     -0.1837,       -0.1837
(33, 56),     -0.18365,       -0.18365
(295, 387),     -0.18292,       -0.18292
(7, 28),     -0.18276,       -0.18276
(249, 373),     -0.18252,       -0.18252
(22, 24),     -0.18242,       -0.18242
(133, 306),     -0.18216,       -0.18216
(52, 193),     -0.18129,       -0.18129
(160, 193),     -0.18091,       -0.18091
(35, 157),     -0.18044,       -0.18044
(107, 308),     -0.18032,       -0.18032
(144, 158),     -0.18027,       -0.18027
(27, 173),     -0.18019,       -0.18019
(253, 386),     -0.17991,       -0.17991
(254, 260),     -0.17986,       -0.17986
(26, 144),     -0.17954,       -0.17954
(156, 296),     -0.17884,       -0.17884
(23, 110),     -0.17867,       -0.17867
(107, 306),     -0.17851,       -0.17851
(276, 293),     -0.17818,       -0.17818
(28, 144),     -0.17813,       -0.17813
(65, 145),     -0.17807,       -0.17807
(190, 414),     -0.17766,       -0.17766
(56, 124),     -0.17748,       -0.17748
(276, 380),     -0.17747,       -0.17747
(155, 159),     -0.17706,       -0.17706
(22, 27),     -0.17684,       -0.17684
(258, 259),     -0.17639,       -0.17639
(263, 374),     -0.17614,       -0.17614
(62, 78),     -0.17457,       -0.17457
(374, 386),     -0.17443,       -0.17443
(105, 155),     -0.17441,       -0.17441
(25, 130),     -0.17334,       -0.17334
(53, 133),     -0.17311,       -0.17311
(293, 390),     -0.1731,       -0.1731
(25, 161),     -0.17286,       -0.17286
(25, 52),     -0.17269,       -0.17269
(26, 53),     -0.17256,       -0.17256
(56, 327),     -0.1723,       -0.1723
(145, 154),     -0.1722,       -0.1722
(28, 56),     -0.17206,       -0.17206
(334, 339),     -0.17178,       -0.17178
(257, 390),     -0.17174,       -0.17174
(286, 341),     -0.17129,       -0.17129
(243, 463),     -0.17046,       -0.17046
(159, 161),     -0.17045,       -0.17045
(276, 381),     -0.17017,       -0.17017
(254, 283),     -0.17013,       -0.17013
(253, 359),     -0.16998,       -0.16998
(98, 160),     -0.16971,       -0.16971
(155, 306),     -0.16946,       -0.16946
(296, 374),     -0.16932,       -0.16932
(285, 386),     -0.16923,       -0.16923
(255, 466),     -0.16901,       -0.16901
(173, 247),     -0.16897,       -0.16897
(295, 384),     -0.16854,       -0.16854
(105, 243),     -0.16834,       -0.16834
(7, 56),     -0.16829,       -0.16829
(29, 193),     -0.16798,       -0.16798
(105, 154),     -0.16752,       -0.16752
(55, 291),     -0.16736,       -0.16736
(334, 398),     -0.16729,       -0.16729
(23, 24),     -0.16705,       -0.16705
(259, 286),     -0.16668,       -0.16668
(286, 362),     -0.16627,       -0.16627
(66, 163),     -0.16596,       -0.16596
(254, 334),     -0.16506,       -0.16506
(27, 417),     -0.16495,       -0.16495
(252, 258),     -0.16431,       -0.16431
(65, 66),     -0.1643,       -0.1643
(7, 65),     -0.16388,       -0.16388
(293, 362),     -0.16368,       -0.16368
(254, 257),     -0.16346,       -0.16346
(65, 193),     -0.16243,       -0.16243
(33, 110),     -0.16217,       -0.16217
(25, 30),     -0.16186,       -0.16186
(24, 27),     -0.16184,       -0.16184
(35, 295),     -0.16103,       -0.16103
(144, 287),     -0.15996,       -0.15996
(66, 144),     -0.15995,       -0.15995
(52, 173),     -0.15986,       -0.15986
(293, 463),     -0.15955,       -0.15955
(295, 374),     -0.15947,       -0.15947
(105, 153),     -0.15912,       -0.15912
(160, 246),     -0.15905,       -0.15905
(295, 388),     -0.15871,       -0.15871
(159, 246),     -0.15857,       -0.15857
(254, 386),     -0.15832,       -0.15832
(339, 387),     -0.15828,       -0.15828
(276, 382),     -0.15813,       -0.15813
(252, 385),     -0.15781,       -0.15781
(255, 334),     -0.1576,       -0.1576
(24, 159),     -0.1573,       -0.1573
(110, 159),     -0.15729,       -0.15729
(258, 398),     -0.15719,       -0.15719
(158, 246),     -0.15696,       -0.15696
(22, 53),     -0.15677,       -0.15677
(98, 159),     -0.15656,       -0.15656
(388, 398),     -0.15655,       -0.15655
(362, 466),     -0.15644,       -0.15644
(145, 159),     -0.15595,       -0.15595
(25, 160),     -0.15551,       -0.15551
(154, 308),     -0.15536,       -0.15536
(28, 33),     -0.15527,       -0.15527
(105, 133),     -0.15499,       -0.15499
(144, 173),     -0.15416,       -0.15416
(107, 291),     -0.15387,       -0.15387
(243, 362),     -0.15357,       -0.15357
(35, 155),     -0.15327,       -0.15327
(156, 336),     -0.15321,       -0.15321
(362, 384),     -0.15303,       -0.15303
(105, 112),     -0.15288,       -0.15288
(381, 385),     -0.15284,       -0.15284
(22, 23),     -0.15256,       -0.15256
(259, 339),     -0.15198,       -0.15198
(22, 163),     -0.1519,       -0.1519
(25, 246),     -0.15169,       -0.15169
(35, 296),     -0.15069,       -0.15069
(387, 414),     -0.15058,       -0.15058
(23, 53),     -0.15041,       -0.15041
(46, 144),     -0.15033,       -0.15033
(65, 243),     -0.15026,       -0.15026
(112, 308),     -0.15021,       -0.15021
(28, 35),     -0.14984,       -0.14984
(144, 190),     -0.14958,       -0.14958
(254, 359),     -0.14956,       -0.14956
(293, 341),     -0.14956,       -0.14956
(124, 144),     -0.14942,       -0.14942
(144, 157),     -0.14927,       -0.14927
(110, 173),     -0.14915,       -0.14915
(35, 336),     -0.14896,       -0.14896
(56, 163),     -0.14871,       -0.14871
(110, 155),     -0.14869,       -0.14869
(98, 161),     -0.14837,       -0.14837
(276, 390),     -0.14809,       -0.14809
(243, 292),     -0.14788,       -0.14788
(46, 145),     -0.14774,       -0.14774
(28, 193),     -0.14772,       -0.14772
(28, 190),     -0.14714,       -0.14714
(24, 110),     -0.14704,       -0.14704
(7, 130),     -0.14695,       -0.14695
(283, 414),     -0.14689,       -0.14689
(253, 385),     -0.14682,       -0.14682
(27, 110),     -0.14661,       -0.14661
(255, 388),     -0.14646,       -0.14646
(253, 295),     -0.14634,       -0.14634
(260, 398),     -0.14619,       -0.14619
(291, 417),     -0.14615,       -0.14615
(25, 29),     -0.14535,       -0.14535
(70, 327),     -0.1453,       -0.1453
(258, 373),     -0.1453,       -0.1453
(253, 263),     -0.14517,       -0.14517
(260, 339),     -0.14502,       -0.14502
(306, 417),     -0.14393,       -0.14393
(249, 259),     -0.14359,       -0.14359
(66, 190),     -0.14349,       -0.14349
(35, 285),     -0.14347,       -0.14347
(144, 243),     -0.14264,       -0.14264
(23, 159),     -0.14126,       -0.14126
(295, 386),     -0.14025,       -0.14025
(124, 155),     -0.1398,       -0.1398
(56, 65),     -0.13949,       -0.13949
(65, 133),     -0.13874,       -0.13874
(25, 65),     -0.13869,       -0.13869
(65, 155),     -0.13845,       -0.13845
(254, 263),     -0.13751,       -0.13751
(260, 276),     -0.13728,       -0.13728
(124, 190),     -0.13703,       -0.13703
(173, 327),     -0.1369,       -0.1369
(105, 190),     -0.13684,       -0.13684
(293, 359),     -0.13678,       -0.13678
(65, 112),     -0.13662,       -0.13662
(65, 173),     -0.13598,       -0.13598
(133, 292),     -0.13569,       -0.13569
(253, 296),     -0.13523,       -0.13523
(384, 387),     -0.13521,       -0.13521
(253, 258),     -0.13486,       -0.13486
(463, 466),     -0.13478,       -0.13478
(256, 384),     -0.1341,       -0.1341
(282, 300),     -0.13405,       -0.13405
(254, 467),     -0.13389,       -0.13389
(385, 386),     -0.13379,       -0.13379
(55, 163),     -0.13361,       -0.13361
(35, 112),     -0.13247,       -0.13247
(63, 327),     -0.13215,       -0.13215
(334, 467),     -0.13211,       -0.13211
(158, 193),     -0.13145,       -0.13145
(282, 466),     -0.13105,       -0.13105
(53, 190),     -0.13099,       -0.13099
(55, 107),     -0.13074,       -0.13074
(26, 159),     -0.12972,       -0.12972
(65, 154),     -0.12967,       -0.12967
(256, 293),     -0.12956,       -0.12956
(56, 287),     -0.12929,       -0.12929
(25, 247),     -0.12921,       -0.12921
(33, 158),     -0.129,       -0.129
(65, 107),     -0.1289,       -0.1289
(265, 293),     -0.12878,       -0.12878
(286, 381),     -0.12862,       -0.12862
(380, 385),     -0.12857,       -0.12857
(286, 382),     -0.12816,       -0.12816
(65, 110),     -0.12744,       -0.12744
(98, 158),     -0.12705,       -0.12705
(25, 159),     -0.12679,       -0.12679
(256, 286),     -0.12576,       -0.12576
(33, 159),     -0.12575,       -0.12575
(65, 153),     -0.12575,       -0.12575
(249, 359),     -0.1256,       -0.1256
(46, 155),     -0.12491,       -0.12491
(46, 336),     -0.12471,       -0.12471
(55, 286),     -0.12468,       -0.12468
(292, 417),     -0.12447,       -0.12447
(66, 145),     -0.12432,       -0.12432
(283, 359),     -0.12418,       -0.12418
(306, 308),     -0.12394,       -0.12394
(254, 385),     -0.12313,       -0.12313
(374, 385),     -0.12312,       -0.12312
(63, 144),     -0.12289,       -0.12289
(35, 158),     -0.12282,       -0.12282
(33, 160),     -0.1216,       -0.1216
(133, 144),     -0.12137,       -0.12137
(110, 243),     -0.12106,       -0.12106
(124, 145),     -0.12102,       -0.12102
(29, 417),     -0.12079,       -0.12079
(341, 381),     -0.12054,       -0.12054
(26, 105),     -0.12008,       -0.12008
(112, 463),     -0.11992,       -0.11992
(157, 287),     -0.11986,       -0.11986
(98, 386),     -0.11957,       -0.11957
(155, 292),     -0.11943,       -0.11943
(158, 287),     -0.11881,       -0.11881
(243, 308),     -0.11867,       -0.11867
(7, 53),     -0.11848,       -0.11848
(56, 193),     -0.11771,       -0.11771
(24, 53),     -0.11757,       -0.11757
(110, 158),     -0.11732,       -0.11732
(27, 30),     -0.11699,       -0.11699
(285, 336),     -0.11666,       -0.11666
(63, 145),     -0.11624,       -0.11624
(124, 133),     -0.11609,       -0.11609
(257, 339),     -0.11598,       -0.11598
(30, 130),     -0.11577,       -0.11577
(110, 144),     -0.11563,       -0.11563
(373, 386),     -0.11508,       -0.11508
(276, 362),     -0.11465,       -0.11465
(249, 388),     -0.11439,       -0.11439
(359, 382),     -0.11331,       -0.11331
(359, 380),     -0.11252,       -0.11252
(295, 385),     -0.11246,       -0.11246
(28, 145),     -0.11224,       -0.11224
(124, 243),     -0.11197,       -0.11197
(110, 133),     -0.11176,       -0.11176
(25, 27),     -0.11172,       -0.11172
(46, 154),     -0.11164,       -0.11164
(28, 156),     -0.11151,       -0.11151
(46, 153),     -0.1115,       -0.1115
(98, 385),     -0.11143,       -0.11143
(286, 380),     -0.11108,       -0.11108
(263, 339),     -0.1109,       -0.1109
(387, 390),     -0.11079,       -0.11079
(154, 159),     -0.11052,       -0.11052
(110, 154),     -0.11046,       -0.11046
(295, 417),     -0.11028,       -0.11028
(334, 359),     -0.11027,       -0.11027
(55, 65),     -0.11023,       -0.11023
(25, 28),     -0.11008,       -0.11008
(23, 327),     -0.10975,       -0.10975
(53, 110),     -0.10815,       -0.10815
(276, 341),     -0.10804,       -0.10804
(252, 359),     -0.10762,       -0.10762
(7, 105),     -0.10745,       -0.10745
(66, 243),     -0.10715,       -0.10715
(110, 157),     -0.10695,       -0.10695
(260, 286),     -0.10691,       -0.10691
(133, 308),     -0.10677,       -0.10677
(263, 283),     -0.10662,       -0.10662
(155, 463),     -0.10639,       -0.10639
(63, 155),     -0.10636,       -0.10636
(193, 417),     -0.10634,       -0.10634
(336, 386),     -0.10593,       -0.10593
(249, 293),     -0.10546,       -0.10546
(276, 463),     -0.10496,       -0.10496
(327, 386),     -0.10474,       -0.10474
(30, 53),     -0.10436,       -0.10436
(339, 359),     -0.10427,       -0.10427
(29, 53),     -0.10425,       -0.10425
(28, 243),     -0.1039,       -0.1039
(46, 163),     -0.10381,       -0.10381
(53, 193),     -0.10369,       -0.10369
(52, 70),     -0.10319,       -0.10319
(66, 155),     -0.10309,       -0.10309
(24, 287),     -0.10275,       -0.10275
(327, 385),     -0.10252,       -0.10252
(133, 463),     -0.10242,       -0.10242
(336, 385),     -0.1023,       -0.1023
(65, 286),     -0.10176,       -0.10176
(30, 35),     -0.10157,       -0.10157
(66, 133),     -0.10143,       -0.10143
(98, 246),     -0.10138,       -0.10138
(293, 467),     -0.10129,       -0.10129
(133, 362),     -0.10128,       -0.10128
(52, 417),     -0.10089,       -0.10089
(22, 159),     -0.10069,       -0.10069
(286, 374),     -0.10045,       -0.10045
(414, 467),     -0.10014,       -0.10014
(46, 112),     -0.09965,       -0.09965
(156, 295),     -0.09946,       -0.09946
(26, 65),     -0.09933,       -0.09933
(252, 293),     -0.09925,       -0.09925
(46, 243),     -0.09886,       -0.09886
(339, 467),     -0.0988,       -0.0988
(107, 163),     -0.09879,       -0.09879
(253, 255),     -0.09864,       -0.09864
(56, 144),     -0.09849,       -0.09849
(254, 258),     -0.09824,       -0.09824
(308, 417),     -0.09806,       -0.09806
(24, 26),     -0.09771,       -0.09771
(173, 243),     -0.09764,       -0.09764
(124, 163),     -0.09739,       -0.09739
(341, 414),     -0.09666,       -0.09666
(52, 56),     -0.09622,       -0.09622
(66, 193),     -0.09565,       -0.09565
(112, 124),     -0.09551,       -0.09551
(158, 173),     -0.09545,       -0.09545
(22, 105),     -0.09533,       -0.09533
(130, 247),     -0.09523,       -0.09523
(25, 56),     -0.09446,       -0.09446
(334, 353),     -0.09445,       -0.09445
(55, 144),     -0.09438,       -0.09438
(110, 190),     -0.09431,       -0.09431
(296, 373),     -0.09424,       -0.09424
(163, 336),     -0.09372,       -0.09372
(46, 133),     -0.09349,       -0.09349
(283, 398),     -0.09342,       -0.09342
(252, 384),     -0.09337,       -0.09337
(339, 386),     -0.09313,       -0.09313
(265, 300),     -0.09309,       -0.09309
(23, 105),     -0.09305,       -0.09305
(7, 66),     -0.09303,       -0.09303
(163, 386),     -0.09293,       -0.09293
(63, 243),     -0.09269,       -0.09269
(70, 336),     -0.09235,       -0.09235
(144, 336),     -0.09225,       -0.09225
(341, 398),     -0.0918,       -0.0918
(253, 384),     -0.09172,       -0.09172
(285, 387),     -0.09167,       -0.09167
(63, 154),     -0.09157,       -0.09157
(124, 154),     -0.09126,       -0.09126
(63, 163),     -0.09102,       -0.09102
(24, 65),     -0.09066,       -0.09066
(156, 334),     -0.09062,       -0.09062
(256, 276),     -0.0905,       -0.0905
(65, 287),     -0.09037,       -0.09037
(382, 384),     -0.09037,       -0.09037
(263, 282),     -0.08929,       -0.08929
(98, 387),     -0.08895,       -0.08895
(124, 296),     -0.0889,       -0.0889
(155, 362),     -0.08857,       -0.08857
(35, 247),     -0.08857,       -0.08857
(25, 386),     -0.0885,       -0.0885
(260, 334),     -0.08847,       -0.08847
(28, 110),     -0.08838,       -0.08838
(66, 112),     -0.08833,       -0.08833
(276, 359),     -0.08832,       -0.08832
(276, 283),     -0.08749,       -0.08749
(155, 308),     -0.08719,       -0.08719
(257, 283),     -0.08695,       -0.08695
(23, 193),     -0.08692,       -0.08692
(23, 65),     -0.08691,       -0.08691
(243, 296),     -0.08691,       -0.08691
(7, 386),     -0.08675,       -0.08675
(173, 287),     -0.08572,       -0.08572
(66, 154),     -0.08567,       -0.08567
(63, 153),     -0.08512,       -0.08512
(296, 417),     -0.08495,       -0.08495
(110, 386),     -0.08455,       -0.08455
(253, 293),     -0.08319,       -0.08319
(243, 336),     -0.08314,       -0.08314
(63, 133),     -0.08313,       -0.08313
(105, 327),     -0.08294,       -0.08294
(24, 158),     -0.08289,       -0.08289
(63, 112),     -0.08276,       -0.08276
(259, 283),     -0.08251,       -0.08251
(254, 296),     -0.08244,       -0.08244
(105, 110),     -0.08237,       -0.08237
(254, 295),     -0.08222,       -0.08222
(341, 359),     -0.08196,       -0.08196
(258, 260),     -0.08187,       -0.08187
(265, 334),     -0.08104,       -0.08104
(112, 145),     -0.08086,       -0.08086
(282, 417),     -0.08023,       -0.08023
(28, 417),     -0.08007,       -0.08007
(26, 35),     -0.07988,       -0.07988
(105, 193),     -0.07971,       -0.07971
(107, 144),     -0.07809,       -0.07809
(362, 398),     -0.07802,       -0.07802
(255, 259),     -0.07755,       -0.07755
(66, 153),     -0.07736,       -0.07736
(359, 362),     -0.07693,       -0.07693
(144, 156),     -0.07667,       -0.07667
