Comparing the following files: 
hadleigh_front_s1_v2/,  hadleigh_low_s1_v2/,  hadleigh_right_threequarter_s1_v2/,  hadleigh_left_threequarter_s1_v2/,  

Correlation cuttoff is -1
landmark(s),  hadleigh_front_s1_v2_vs_hadleigh_low_s1_v2,  hadleigh_front_s1_v2_vs_hadleigh_right_threequarter_s1_v2,  hadleigh_front_s1_v2_vs_hadleigh_left_threequarter_s1_v2,  hadleigh_low_s1_v2_vs_hadleigh_right_threequarter_s1_v2,  hadleigh_low_s1_v2_vs_hadleigh_left_threequarter_s1_v2,  hadleigh_right_threequarter_s1_v2_vs_hadleigh_left_threequarter_s1_v2,  average
(25, 388),     0.49266,       0.51589,       0.3913,       0.65792,       0.5337,       0.48019,       0.51194
(153, 285),     0.48009,       0.76981,       0.62437,       0.44773,       0.24268,       0.5068,       0.51191
(7, 107),     0.33522,       0.68115,       0.61578,       0.53541,       0.36983,       0.53344,       0.5118
(23, 258),     0.49749,       0.75504,       0.60069,       0.35734,       0.3754,       0.48224,       0.51137
(160, 283),     0.47982,       0.53805,       0.50706,       0.56847,       0.45347,       0.52008,       0.51116
(35, 296),     0.58941,       0.5617,       0.60445,       0.56534,       0.37618,       0.36467,       0.51029
(158, 243),     0.76317,       0.44734,       0.45866,       0.47955,       0.5822,       0.32896,       0.50998
(124, 257),     0.6448,       0.51706,       0.44798,       0.64423,       0.34679,       0.45897,       0.50997
(255, 339),     0.63254,       0.7144,       0.26531,       0.54471,       0.46094,       0.44021,       0.50968
(24, 190),     0.43575,       0.62396,       0.57268,       0.52072,       0.37265,       0.52916,       0.50915
(161, 293),     0.44789,       0.56706,       0.52906,       0.57005,       0.42065,       0.51934,       0.50901
(26, 243),     0.43386,       0.68598,       0.61922,       0.37672,       0.38509,       0.55261,       0.50891
(247, 295),     0.65273,       0.65667,       0.46504,       0.5362,       0.30945,       0.4298,       0.50832
(145, 386),     0.5874,       0.53065,       0.40749,       0.64392,       0.50553,       0.37475,       0.50829
(22, 243),     0.47858,       0.66761,       0.57207,       0.33825,       0.42544,       0.56698,       0.50816
(124, 296),     0.59316,       0.56135,       0.58808,       0.5726,       0.32409,       0.39817,       0.50624
(33, 386),     0.58533,       0.4739,       0.3279,       0.72991,       0.50378,       0.41441,       0.50587
(163, 295),     0.54312,       0.74316,       0.54628,       0.40832,       0.32788,       0.46554,       0.50572
(110, 388),     0.5194,       0.53248,       0.40647,       0.57928,       0.52349,       0.46995,       0.50518
(25, 283),     0.45709,       0.76074,       0.53939,       0.42191,       0.33379,       0.51418,       0.50452
(107, 159),     0.3751,       0.51863,       0.6633,       0.60153,       0.36424,       0.50209,       0.50415
(35, 467),     0.59743,       0.5963,       0.46648,       0.56156,       0.39146,       0.40907,       0.50372
(25, 382),     0.55407,       0.53356,       0.26946,       0.80674,       0.45152,       0.40648,       0.50364
(7, 282),     0.53157,       0.75368,       0.51195,       0.41232,       0.34605,       0.46617,       0.50362
(33, 384),     0.62397,       0.48192,       0.27019,       0.76633,       0.48794,       0.39013,       0.50341
(124, 286),     0.61933,       0.55765,       0.39959,       0.69486,       0.37015,       0.37883,       0.5034
(23, 381),     0.40972,       0.59221,       0.53781,       0.58191,       0.46678,       0.43016,       0.5031
(246, 286),     0.71348,       0.45712,       0.41284,       0.56291,       0.51879,       0.35088,       0.50267
(130, 387),     0.53116,       0.51606,       0.31754,       0.70486,       0.46951,       0.47608,       0.50253
(24, 252),     0.46561,       0.52837,       0.44251,       0.71018,       0.39329,       0.47485,       0.50247
(35, 283),     0.55861,       0.63426,       0.56449,       0.50069,       0.36507,       0.38959,       0.50212
(144, 257),     0.55831,       0.67096,       0.52234,       0.38858,       0.41441,       0.45627,       0.50181
(153, 385),     0.5381,       0.49266,       0.45481,       0.67206,       0.49611,       0.35675,       0.50175
(25, 158),     0.7191,       0.57308,       0.4996,       0.60086,       0.43747,       0.17587,       0.501
(23, 387),     0.54469,       0.59547,       0.42796,       0.57582,       0.46313,       0.39791,       0.50083
(35, 276),     0.49688,       0.5671,       0.5382,       0.61489,       0.38247,       0.40511,       0.50078
(107, 124),     0.64208,       0.29201,       0.65101,       0.63086,       0.46587,       0.32215,       0.50066
(124, 385),     0.60786,       0.48119,       0.35229,       0.75494,       0.35683,       0.44783,       0.50016
(130, 283),     0.49698,       0.73428,       0.44492,       0.52618,       0.31909,       0.47889,       0.50006
(22, 385),     0.51211,       0.5764,       0.49797,       0.63578,       0.44199,       0.33486,       0.49985
(24, 153),     0.4307,       0.70922,       0.382,       0.51634,       0.42218,       0.53662,       0.49951
(24, 173),     0.50997,       0.58498,       0.49498,       0.45004,       0.3913,       0.56277,       0.49901
(25, 173),     0.41164,       0.57102,       0.49865,       0.58527,       0.4563,       0.46972,       0.49877
(35, 282),     0.61138,       0.63338,       0.56758,       0.4609,       0.35877,       0.35735,       0.49823
(25, 334),     0.39973,       0.77449,       0.56807,       0.46465,       0.26664,       0.51165,       0.49754
(22, 414),     0.41534,       0.65803,       0.59229,       0.48906,       0.40939,       0.41969,       0.4973
(157, 243),     0.74107,       0.50641,       0.36415,       0.58434,       0.54614,       0.24062,       0.49712
(7, 283),     0.44755,       0.72405,       0.52044,       0.41401,       0.3699,       0.50621,       0.49703
(163, 259),     0.534,       0.61853,       0.46046,       0.43171,       0.45111,       0.48457,       0.49673
(35, 263),     0.58227,       0.45154,       0.43949,       0.60801,       0.46226,       0.43668,       0.49671
(246, 259),     0.58786,       0.43356,       0.34919,       0.61562,       0.51051,       0.48011,       0.49614
(24, 55),     0.35433,       0.71134,       0.62121,       0.43362,       0.28648,       0.56646,       0.49557
(161, 257),     0.62838,       0.39977,       0.3798,       0.59526,       0.51971,       0.44362,       0.49442
(55, 158),     0.43816,       0.59104,       0.63875,       0.60213,       0.29071,       0.4053,       0.49435
(265, 306),     0.80094,       0.84896,       0.1785,       0.82418,       0.18824,       0.12502,       0.49431
(30, 296),     0.51976,       0.62517,       0.51259,       0.52642,       0.31933,       0.45962,       0.49381
(56, 159),     0.51185,       0.46003,       0.49222,       0.68167,       0.45403,       0.36189,       0.49361
(124, 295),     0.6402,       0.54567,       0.54827,       0.5359,       0.31237,       0.37911,       0.49359
(308, 383),     0.79763,       0.8552,       0.15545,       0.84167,       0.19723,       0.10936,       0.49276
(124, 334),     0.48692,       0.57385,       0.59287,       0.56518,       0.3109,       0.42683,       0.49276
(22, 384),     0.45985,       0.53376,       0.53204,       0.60479,       0.45374,       0.37159,       0.49263
(292, 383),     0.78638,       0.8521,       0.15763,       0.83351,       0.20668,       0.11622,       0.49209
(35, 334),     0.49456,       0.59535,       0.59223,       0.53546,       0.34918,       0.3823,       0.49151
(130, 414),     0.61698,       0.60456,       0.21184,       0.75287,       0.38367,       0.37269,       0.49044
(65, 107),     0.39999,       0.24798,       0.5411,       0.68248,       0.53222,       0.53848,       0.49038
(112, 158),     0.71625,       0.53796,       0.35237,       0.57788,       0.54397,       0.21312,       0.49026
(25, 374),     0.48109,       0.47457,       0.39799,       0.69087,       0.41111,       0.48505,       0.49011
(7, 334),     0.3865,       0.77508,       0.55974,       0.42042,       0.29168,       0.50695,       0.49006
(46, 336),     0.51956,       0.40306,       0.53964,       0.688,       0.35992,       0.42987,       0.49001
(7, 387),     0.47287,       0.47278,       0.32593,       0.69514,       0.55099,       0.41817,       0.48931
(26, 112),     0.45935,       0.56562,       0.58195,       0.33585,       0.47481,       0.51448,       0.48868
(65, 161),     0.32786,       0.7443,       0.52706,       0.54094,       0.33346,       0.45827,       0.48865
(110, 252),     0.50667,       0.50422,       0.37194,       0.70717,       0.36817,       0.47307,       0.48854
(124, 386),     0.56111,       0.40986,       0.36601,       0.75188,       0.36971,       0.47268,       0.48854
(23, 382),     0.34527,       0.57247,       0.50298,       0.59956,       0.47002,       0.43966,       0.48833
(23, 341),     0.36426,       0.5623,       0.47,       0.66002,       0.45369,       0.41885,       0.48819
(35, 56),     0.66248,       0.34606,       0.62706,       0.62456,       0.41013,       0.25732,       0.48794
(124, 282),     0.58097,       0.58613,       0.54497,       0.50743,       0.30194,       0.4062,       0.48794
(247, 334),     0.44064,       0.6926,       0.51714,       0.51662,       0.27497,       0.48309,       0.48751
(156, 258),     0.62812,       0.50408,       0.4164,       0.70863,       0.32523,       0.3398,       0.48704
(155, 159),     0.74156,       0.47167,       0.46434,       0.4448,       0.55581,       0.24382,       0.487
(163, 387),     0.49934,       0.482,       0.33046,       0.65569,       0.5437,       0.41047,       0.48694
(156, 257),     0.63089,       0.50739,       0.41264,       0.68026,       0.30734,       0.3825,       0.48684
(35, 380),     0.68265,       0.53546,       0.36069,       0.66775,       0.32003,       0.35348,       0.48668
(23, 374),     0.41172,       0.49661,       0.52919,       0.54887,       0.44334,       0.4882,       0.48632
(28, 33),     0.56021,       0.65899,       0.48131,       0.502,       0.44347,       0.27111,       0.48618
(158, 282),     0.52035,       0.7393,       0.45592,       0.52369,       0.21663,       0.4575,       0.48556
(56, 110),     0.38322,       0.6726,       0.55327,       0.56489,       0.30772,       0.43161,       0.48555
(163, 296),     0.39052,       0.78277,       0.57813,       0.38965,       0.2611,       0.50996,       0.48535
(107, 110),     0.26332,       0.68382,       0.60466,       0.49199,       0.29124,       0.57633,       0.48523
(110, 260),     0.43166,       0.69688,       0.50542,       0.33174,       0.4145,       0.53098,       0.4852
(155, 157),     0.75963,       0.70452,       0.14552,       0.72193,       0.35731,       0.21981,       0.48479
(35, 249),     0.57465,       0.42275,       0.43699,       0.6164,       0.42477,       0.43224,       0.48463
(35, 414),     0.73422,       0.53102,       0.41802,       0.61906,       0.41572,       0.18961,       0.48461
(247, 258),     0.60893,       0.49803,       0.32485,       0.61501,       0.39919,       0.4614,       0.48457
(23, 336),     0.29269,       0.79551,       0.62453,       0.40654,       0.19057,       0.59722,       0.48451
(25, 362),     0.52674,       0.51625,       0.23321,       0.79566,       0.46312,       0.368,       0.48383
(33, 276),     0.40345,       0.50872,       0.38715,       0.64149,       0.45494,       0.505,       0.48346
(133, 159),     0.73562,       0.41053,       0.50442,       0.36998,       0.58558,       0.29335,       0.48325
(35, 374),     0.64205,       0.48935,       0.39622,       0.65054,       0.31955,       0.40123,       0.48316
(144, 398),     0.43872,       0.4584,       0.40433,       0.66736,       0.53442,       0.39402,       0.48287
(23, 362),     0.36402,       0.54574,       0.4833,       0.60207,       0.48739,       0.41453,       0.48284
(33, 387),     0.47599,       0.43227,       0.31335,       0.71613,       0.53036,       0.42761,       0.48262
(33, 158),     0.7148,       0.54856,       0.49613,       0.48654,       0.4439,       0.20179,       0.48195
(29, 107),     0.40844,       0.23322,       0.55824,       0.64738,       0.53162,       0.51245,       0.48189
(25, 463),     0.5466,       0.51808,       0.23301,       0.79383,       0.43858,       0.36096,       0.48184
(24, 259),     0.4399,       0.71945,       0.56548,       0.26959,       0.37527,       0.52053,       0.4817
(25, 276),     0.37821,       0.61676,       0.48878,       0.49975,       0.37563,       0.52945,       0.48143
(33, 260),     0.4792,       0.50823,       0.30225,       0.62208,       0.48475,       0.49055,       0.48118
(35, 390),     0.57773,       0.423,       0.44007,       0.6259,       0.38775,       0.4316,       0.48101
(153, 386),     0.50095,       0.50402,       0.40803,       0.64581,       0.4773,       0.34907,       0.48086
(144, 387),     0.53383,       0.47201,       0.33358,       0.61332,       0.52166,       0.40948,       0.48065
(35, 381),     0.69346,       0.55065,       0.32503,       0.68504,       0.34151,       0.28728,       0.48049
(153, 286),     0.54345,       0.56508,       0.59315,       0.36068,       0.43197,       0.38831,       0.48044
(163, 398),     0.46491,       0.45757,       0.33175,       0.71716,       0.53174,       0.37917,       0.48038
(27, 124),     0.61993,       0.51169,       0.63519,       0.70996,       0.17685,       0.22815,       0.48029
(35, 373),     0.59618,       0.44043,       0.42427,       0.64189,       0.35307,       0.42324,       0.47985
(247, 282),     0.552,       0.68033,       0.4494,       0.4568,       0.28409,       0.4562,       0.4798
(52, 107),     0.60581,       0.3456,       0.48287,       0.50358,       0.43903,       0.5015,       0.47973
(133, 173),     0.71252,       0.72575,       0.0266,       0.76516,       0.37531,       0.26964,       0.47916
(35, 293),     0.4436,       0.55669,       0.58204,       0.55043,       0.3529,       0.38634,       0.47867
(110, 193),     0.46603,       0.53916,       0.53597,       0.44083,       0.40544,       0.47994,       0.4779
(158, 246),     0.6921,       0.58502,       0.46794,       0.49864,       0.42888,       0.19398,       0.47776
(22, 386),     0.47031,       0.58942,       0.45626,       0.60638,       0.41375,       0.32538,       0.47692
(23, 243),     0.40206,       0.562,       0.51958,       0.35992,       0.44982,       0.56713,       0.47675
(24, 388),     0.52425,       0.48974,       0.38907,       0.509,       0.48647,       0.4597,       0.47637
(29, 336),     0.46633,       0.48387,       0.47929,       0.61711,       0.39092,       0.41719,       0.47578
(306, 383),     0.77561,       0.84121,       0.13345,       0.81784,       0.18479,       0.10033,       0.47554
(65, 160),     0.32047,       0.70664,       0.55286,       0.54817,       0.28298,       0.44133,       0.47541
(23, 256),     0.3421,       0.54159,       0.46069,       0.65321,       0.408,       0.44406,       0.47494
(24, 295),     0.40882,       0.77668,       0.61089,       0.27914,       0.24274,       0.53123,       0.47492
(22, 286),     0.43059,       0.66482,       0.60581,       0.34272,       0.35931,       0.44065,       0.47398
(157, 336),     0.38763,       0.7463,       0.52443,       0.63989,       0.08166,       0.46297,       0.47381
(153, 384),     0.45601,       0.42397,       0.47869,       0.62527,       0.49535,       0.3616,       0.47348
(153, 258),     0.47983,       0.67537,       0.57829,       0.33883,       0.33497,       0.43303,       0.47339
(35, 398),     0.71709,       0.52132,       0.33985,       0.6483,       0.40971,       0.20287,       0.47319
(130, 293),     0.39065,       0.67027,       0.47874,       0.53231,       0.29027,       0.47458,       0.4728
(33, 414),     0.58572,       0.5212,       0.25236,       0.6859,       0.46203,       0.32843,       0.47261
(124, 285),     0.60556,       0.46671,       0.46865,       0.6183,       0.30786,       0.36615,       0.47221
(46, 66),     0.58028,       0.3018,       0.60895,       0.6245,       0.44928,       0.26633,       0.47186
(159, 283),     0.38311,       0.51906,       0.45139,       0.56264,       0.3953,       0.51857,       0.47168
(145, 387),     0.52909,       0.4682,       0.34721,       0.58649,       0.48717,       0.40676,       0.47082
(22, 398),     0.32237,       0.5444,       0.52239,       0.57551,       0.4422,       0.41422,       0.47018
(124, 259),     0.56908,       0.41451,       0.40296,       0.61916,       0.33326,       0.4801,       0.46985
(65, 246),     0.3009,       0.741,       0.48888,       0.51799,       0.33568,       0.43342,       0.46965
(22, 155),     0.36168,       0.63591,       0.64206,       0.08482,       0.4452,       0.64797,       0.46961
(7, 260),     0.4467,       0.52893,       0.35033,       0.51429,       0.4774,       0.49985,       0.46958
