Comparing the following files: 
kelly_front_s1_v2/,  hadleigh_front_s1_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s1_v2_vs_hadleigh_front_s1_v2,  average
(327, 398),     0.11541,       0.11541
(287, 388),     0.11542,       0.11542
(7, 362),     0.11544,       0.11544
(66, 257),     0.11599,       0.11599
(133, 145),     0.11609,       0.11609
(193, 398),     0.11609,       0.11609
(265, 286),     0.11609,       0.11609
(334, 398),     0.1165,       0.1165
(260, 327),     0.11651,       0.11651
(156, 390),     0.11656,       0.11656
(25, 255),     0.11666,       0.11666
(98, 258),     0.11672,       0.11672
(23, 145),     0.11673,       0.11673
(33, 467),     0.11676,       0.11676
(55, 257),     0.1169,       0.1169
(56, 265),     0.11724,       0.11724
(65, 285),     0.11735,       0.11735
(112, 353),     0.11748,       0.11748
(124, 173),     0.11764,       0.11764
(29, 265),     0.11774,       0.11774
(155, 265),     0.11777,       0.11777
(160, 293),     0.11786,       0.11786
(29, 253),     0.11806,       0.11806
(76, 417),     0.11809,       0.11809
(30, 381),     0.11825,       0.11825
(28, 155),     0.11828,       0.11828
(65, 193),     0.11893,       0.11893
(66, 105),     0.119,       0.119
(159, 291),     0.11907,       0.11907
(255, 388),     0.11925,       0.11925
(46, 359),     0.11944,       0.11944
(282, 341),     0.1195,       0.1195
(56, 159),     0.11963,       0.11963
(145, 265),     0.11967,       0.11967
(63, 293),     0.11967,       0.11967
(249, 382),     0.11977,       0.11977
(133, 398),     0.11984,       0.11984
(287, 341),     0.1199,       0.1199
(110, 256),     0.12014,       0.12014
(24, 46),     0.12018,       0.12018
(133, 362),     0.12027,       0.12027
(145, 246),     0.12031,       0.12031
(25, 362),     0.12054,       0.12054
(105, 283),     0.12056,       0.12056
(193, 286),     0.12064,       0.12064
(163, 341),     0.12078,       0.12078
(157, 257),     0.12122,       0.12122
(285, 306),     0.1214,       0.1214
(25, 382),     0.12145,       0.12145
(66, 353),     0.12153,       0.12153
(7, 300),     0.12175,       0.12175
(25, 385),     0.1225,       0.1225
(259, 336),     0.12252,       0.12252
(154, 383),     0.12285,       0.12285
(291, 336),     0.12312,       0.12312
(25, 243),     0.12325,       0.12325
(158, 308),     0.12337,       0.12337
(156, 246),     0.12339,       0.12339
(293, 384),     0.12356,       0.12356
(295, 387),     0.12366,       0.12366
(296, 386),     0.12374,       0.12374
(56, 61),     0.12386,       0.12386
(265, 353),     0.12404,       0.12404
(78, 417),     0.12419,       0.12419
(246, 380),     0.12435,       0.12435
(158, 257),     0.12447,       0.12447
(66, 283),     0.12467,       0.12467
(296, 341),     0.12481,       0.12481
(252, 258),     0.12498,       0.12498
(22, 383),     0.1251,       0.1251
(22, 265),     0.12522,       0.12522
(65, 384),     0.12524,       0.12524
(29, 63),     0.12554,       0.12554
(159, 306),     0.12583,       0.12583
(22, 53),     0.12597,       0.12597
(7, 384),     0.12617,       0.12617
(243, 265),     0.1267,       0.1267
(46, 300),     0.1267,       0.1267
(265, 362),     0.12685,       0.12685
(258, 260),     0.12696,       0.12696
(110, 243),     0.12706,       0.12706
(65, 107),     0.12706,       0.12706
(258, 287),     0.12734,       0.12734
(153, 383),     0.12751,       0.12751
(28, 385),     0.12763,       0.12763
(247, 463),     0.12764,       0.12764
(98, 285),     0.12764,       0.12764
(263, 398),     0.12766,       0.12766
(98, 336),     0.12769,       0.12769
(107, 257),     0.1278,       0.1278
(7, 193),     0.12786,       0.12786
(28, 334),     0.12799,       0.12799
(161, 417),     0.12812,       0.12812
(154, 243),     0.12813,       0.12813
(25, 153),     0.12828,       0.12828
(30, 380),     0.12832,       0.12832
(27, 105),     0.12844,       0.12844
(107, 384),     0.12853,       0.12853
(29, 144),     0.12868,       0.12868
(159, 285),     0.1289,       0.1289
(24, 145),     0.12893,       0.12893
(7, 247),     0.12901,       0.12901
(286, 287),     0.1291,       0.1291
(65, 296),     0.1292,       0.1292
(30, 157),     0.12926,       0.12926
(98, 265),     0.12935,       0.12935
(249, 380),     0.12937,       0.12937
(70, 387),     0.12943,       0.12943
(70, 390),     0.12958,       0.12958
(257, 380),     0.12965,       0.12965
(158, 417),     0.1297,       0.1297
(25, 384),     0.12978,       0.12978
(66, 107),     0.12993,       0.12993
(24, 153),     0.13006,       0.13006
(26, 110),     0.13026,       0.13026
(249, 300),     0.13034,       0.13034
(7, 276),     0.13036,       0.13036
(287, 414),     0.13038,       0.13038
(107, 383),     0.13056,       0.13056
(46, 157),     0.13071,       0.13071
(52, 63),     0.13098,       0.13098
(46, 285),     0.13105,       0.13105
(246, 414),     0.13127,       0.13127
(254, 463),     0.13169,       0.13169
(105, 359),     0.1317,       0.1317
(22, 161),     0.13215,       0.13215
(159, 292),     0.13254,       0.13254
(53, 467),     0.13296,       0.13296
(265, 414),     0.13303,       0.13303
(30, 359),     0.13307,       0.13307
(308, 388),     0.1331,       0.1331
(52, 341),     0.13312,       0.13312
(292, 388),     0.13329,       0.13329
(57, 384),     0.13349,       0.13349
(27, 296),     0.1338,       0.1338
(28, 295),     0.13391,       0.13391
(306, 388),     0.13398,       0.13398
(291, 384),     0.13399,       0.13399
(190, 293),     0.13431,       0.13431
(65, 257),     0.1344,       0.1344
(160, 308),     0.13465,       0.13465
(107, 295),     0.13466,       0.13466
(105, 467),     0.13469,       0.13469
(265, 385),     0.13491,       0.13491
(157, 414),     0.13492,       0.13492
(105, 380),     0.13522,       0.13522
(246, 341),     0.1355,       0.1355
(263, 387),     0.13555,       0.13555
(291, 388),     0.13567,       0.13567
(28, 386),     0.13574,       0.13574
(252, 257),     0.13598,       0.13598
(249, 362),     0.13608,       0.13608
(28, 265),     0.13627,       0.13627
(62, 417),     0.13633,       0.13633
(63, 263),     0.13636,       0.13636
(256, 293),     0.13638,       0.13638
(287, 306),     0.13674,       0.13674
(158, 259),     0.13715,       0.13715
(24, 159),     0.13721,       0.13721
(247, 467),     0.13727,       0.13727
(65, 265),     0.13729,       0.13729
(25, 359),     0.13747,       0.13747
(130, 154),     0.13755,       0.13755
(293, 380),     0.13758,       0.13758
(285, 292),     0.13769,       0.13769
(63, 260),     0.1377,       0.1377
(254, 359),     0.13775,       0.13775
(66, 388),     0.13794,       0.13794
(254, 362),     0.13807,       0.13807
(258, 380),     0.13824,       0.13824
(173, 414),     0.13837,       0.13837
(112, 265),     0.13877,       0.13877
(327, 467),     0.13878,       0.13878
(173, 190),     0.13884,       0.13884
(247, 398),     0.13922,       0.13922
(252, 327),     0.13952,       0.13952
(63, 336),     0.14002,       0.14002
(70, 276),     0.14017,       0.14017
(159, 193),     0.14023,       0.14023
(30, 56),     0.14031,       0.14031
(243, 463),     0.14086,       0.14086
(253, 327),     0.14086,       0.14086
(296, 382),     0.14091,       0.14091
(327, 388),     0.14099,       0.14099
(70, 300),     0.14128,       0.14128
(56, 76),     0.1413,       0.1413
(306, 384),     0.14165,       0.14165
(327, 463),     0.14169,       0.14169
(256, 327),     0.14176,       0.14176
(66, 285),     0.14177,       0.14177
(24, 154),     0.14206,       0.14206
(339, 398),     0.14233,       0.14233
(7, 246),     0.14237,       0.14237
(61, 78),     0.14241,       0.14241
(53, 374),     0.14242,       0.14242
(46, 255),     0.14248,       0.14248
(156, 295),     0.14249,       0.14249
(26, 265),     0.14266,       0.14266
(98, 257),     0.14269,       0.14269
(156, 296),     0.14309,       0.14309
(30, 339),     0.14339,       0.14339
(253, 265),     0.14357,       0.14357
(339, 388),     0.14372,       0.14372
(257, 283),     0.14373,       0.14373
(173, 463),     0.14375,       0.14375
(63, 283),     0.14405,       0.14405
(293, 327),     0.14427,       0.14427
(25, 386),     0.14435,       0.14435
(52, 359),     0.14435,       0.14435
(259, 380),     0.14447,       0.14447
(265, 463),     0.14468,       0.14468
(276, 327),     0.14507,       0.14507
(256, 334),     0.14512,       0.14512
(7, 385),     0.14517,       0.14517
(53, 157),     0.14548,       0.14548
(254, 327),     0.14586,       0.14586
(306, 336),     0.14593,       0.14593
(133, 384),     0.14593,       0.14593
(133, 414),     0.14658,       0.14658
(256, 265),     0.14664,       0.14664
(105, 466),     0.14692,       0.14692
(52, 467),     0.14695,       0.14695
(107, 388),     0.147,       0.147
(23, 63),     0.14719,       0.14719
(374, 382),     0.14725,       0.14725
(247, 362),     0.14749,       0.14749
(46, 386),     0.14771,       0.14771
(46, 276),     0.1479,       0.1479
(155, 247),     0.14793,       0.14793
(76, 385),     0.148,       0.148
(70, 110),     0.148,       0.148
(260, 374),     0.14816,       0.14816
(259, 293),     0.14847,       0.14847
(327, 359),     0.14868,       0.14868
(46, 384),     0.14877,       0.14877
(249, 384),     0.14886,       0.14886
(384, 466),     0.14891,       0.14891
(30, 285),     0.14905,       0.14905
(63, 390),     0.14914,       0.14914
(158, 285),     0.14923,       0.14923
(30, 293),     0.14936,       0.14936
(61, 173),     0.14956,       0.14956
(24, 158),     0.14989,       0.14989
(173, 398),     0.14991,       0.14991
(29, 53),     0.14998,       0.14998
(154, 265),     0.14999,       0.14999
(105, 259),     0.15,       0.15
(133, 256),     0.15015,       0.15015
(292, 384),     0.15023,       0.15023
(23, 160),     0.1503,       0.1503
(153, 265),     0.15035,       0.15035
(29, 417),     0.15062,       0.15062
(282, 283),     0.15066,       0.15066
(253, 287),     0.15076,       0.15076
(56, 62),     0.15079,       0.15079
(56, 78),     0.15081,       0.15081
(30, 110),     0.15125,       0.15125
(276, 388),     0.15134,       0.15134
(327, 341),     0.15136,       0.15136
(157, 259),     0.15147,       0.15147
(27, 285),     0.15166,       0.15166
(53, 339),     0.15183,       0.15183
(76, 386),     0.15187,       0.15187
(247, 373),     0.1521,       0.1521
(7, 373),     0.15235,       0.15235
(105, 260),     0.15247,       0.15247
(300, 334),     0.1525,       0.1525
(66, 282),     0.15268,       0.15268
(155, 463),     0.15274,       0.15274
(27, 265),     0.15275,       0.15275
(30, 66),     0.15283,       0.15283
(155, 341),     0.15288,       0.15288
(159, 308),     0.15317,       0.15317
(29, 190),     0.1532,       0.1532
(285, 308),     0.15325,       0.15325
(341, 380),     0.15328,       0.15328
(156, 161),     0.15331,       0.15331
(286, 381),     0.15342,       0.15342
(336, 466),     0.1535,       0.1535
(291, 306),     0.15354,       0.15354
(63, 257),     0.1538,       0.1538
(52, 382),     0.15394,       0.15394
(156, 276),     0.15404,       0.15404
(66, 243),     0.15426,       0.15426
(255, 384),     0.1544,       0.1544
(253, 300),     0.15447,       0.15447
(57, 417),     0.15451,       0.15451
(260, 265),     0.1548,       0.1548
(173, 283),     0.15482,       0.15482
(362, 390),     0.15489,       0.15489
(35, 66),     0.15515,       0.15515
(144, 161),     0.15538,       0.15538
(52, 388),     0.15544,       0.15544
(105, 253),     0.15586,       0.15586
(130, 249),     0.15594,       0.15594
(52, 257),     0.15594,       0.15594
(193, 362),     0.15602,       0.15602
(29, 341),     0.15615,       0.15615
(53, 255),     0.15652,       0.15652
(70, 467),     0.15692,       0.15692
(61, 112),     0.15693,       0.15693
(308, 384),     0.15704,       0.15704
(29, 254),     0.15733,       0.15733
(105, 107),     0.1574,       0.1574
(339, 466),     0.1575,       0.1575
(130, 387),     0.15787,       0.15787
(30, 382),     0.15803,       0.15803
(265, 308),     0.15816,       0.15816
(63, 249),     0.15832,       0.15832
(247, 417),     0.15865,       0.15865
(327, 380),     0.15874,       0.15874
(287, 463),     0.15898,       0.15898
(110, 133),     0.159,       0.159
(388, 466),     0.1592,       0.1592
(295, 388),     0.15926,       0.15926
(327, 362),     0.15932,       0.15932
(55, 130),     0.15933,       0.15933
(28, 286),     0.15942,       0.15942
(35, 285),     0.15945,       0.15945
(327, 381),     0.15945,       0.15945
(66, 265),     0.15961,       0.15961
(265, 292),     0.15993,       0.15993
(133, 385),     0.15996,       0.15996
(292, 336),     0.16003,       0.16003
(283, 327),     0.16009,       0.16009
(66, 190),     0.16014,       0.16014
(155, 163),     0.16015,       0.16015
(160, 283),     0.16016,       0.16016
(61, 155),     0.16042,       0.16042
(254, 374),     0.16066,       0.16066
(46, 373),     0.16112,       0.16112
(35, 65),     0.16122,       0.16122
(374, 390),     0.16126,       0.16126
(153, 243),     0.16166,       0.16166
(27, 65),     0.16175,       0.16175
(160, 417),     0.16178,       0.16178
(65, 295),     0.16185,       0.16185
(56, 133),     0.16205,       0.16205
(258, 291),     0.16211,       0.16211
(160, 285),     0.16212,       0.16212
(65, 417),     0.16214,       0.16214
(53, 388),     0.1622,       0.1622
(33, 390),     0.16227,       0.16227
(22, 27),     0.1623,       0.1623
(25, 373),     0.16263,       0.16263
(25, 154),     0.16265,       0.16265
(295, 463),     0.1628,       0.1628
(56, 414),     0.16325,       0.16325
(276, 282),     0.16354,       0.16354
(105, 295),     0.16374,       0.16374
(25, 155),     0.16483,       0.16483
(286, 466),     0.16512,       0.16512
(30, 467),     0.16527,       0.16527
(159, 417),     0.16549,       0.16549
(327, 339),     0.16552,       0.16552
(327, 382),     0.16579,       0.16579
(265, 306),     0.16599,       0.16599
(70, 158),     0.16599,       0.16599
(46, 385),     0.16606,       0.16606
(156, 286),     0.16613,       0.16613
(29, 334),     0.1664,       0.1664
(158, 258),     0.16642,       0.16642
(30, 374),     0.16649,       0.16649
(7, 153),     0.16664,       0.16664
(258, 259),     0.16677,       0.16677
(255, 327),     0.16677,       0.16677
(286, 291),     0.16682,       0.16682
(35, 390),     0.16702,       0.16702
(55, 265),     0.16705,       0.16705
(61, 105),     0.16717,       0.16717
(276, 417),     0.16732,       0.16732
(159, 163),     0.16736,       0.16736
(252, 260),     0.1674,       0.1674
(246, 398),     0.16756,       0.16756
(130, 260),     0.1676,       0.1676
(124, 336),     0.16773,       0.16773
(133, 247),     0.16844,       0.16844
(246, 359),     0.16847,       0.16847
(258, 306),     0.16861,       0.16861
(56, 385),     0.16873,       0.16873
(107, 353),     0.16901,       0.16901
(29, 282),     0.1693,       0.1693
(243, 362),     0.16936,       0.16936
(156, 160),     0.16942,       0.16942
(247, 285),     0.16972,       0.16972
(163, 339),     0.16975,       0.16975
(285, 466),     0.16985,       0.16985
(30, 283),     0.16993,       0.16993
(254, 387),     0.16998,       0.16998
(124, 373),     0.17021,       0.17021
(286, 359),     0.17021,       0.17021
(105, 282),     0.17041,       0.17041
(334, 380),     0.17041,       0.17041
(7, 56),     0.17056,       0.17056
(287, 380),     0.17067,       0.17067
(287, 381),     0.17078,       0.17078
(265, 291),     0.17115,       0.17115
(260, 387),     0.17119,       0.17119
(29, 359),     0.17142,       0.17142
(246, 374),     0.17151,       0.17151
(66, 193),     0.17168,       0.17168
(173, 257),     0.17175,       0.17175
(339, 359),     0.17191,       0.17191
(283, 300),     0.17196,       0.17196
(157, 265),     0.17202,       0.17202
(63, 259),     0.17235,       0.17235
(157, 258),     0.17254,       0.17254
(390, 398),     0.17255,       0.17255
(46, 336),     0.17286,       0.17286
(98, 296),     0.1732,       0.1732
(247, 414),     0.17326,       0.17326
(28, 157),     0.17337,       0.17337
