Comparing the following files: 
kelly_front_s1_v2/,  hadleigh_front_s1_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s1_v2_vs_hadleigh_front_s1_v2,  average
(78, 409),     -0.13822,       -0.13822
(13, 311),     -0.13789,       -0.13789
(61, 144),     -0.13745,       -0.13745
(300, 380),     -0.13706,       -0.13706
(7, 415),     -0.13696,       -0.13696
(291, 417),     -0.13691,       -0.13691
(157, 353),     -0.13676,       -0.13676
(14, 178),     -0.13658,       -0.13658
(317, 375),     -0.13637,       -0.13637
(35, 417),     -0.13617,       -0.13617
(87, 353),     -0.13572,       -0.13572
(76, 314),     -0.13558,       -0.13558
(61, 160),     -0.13541,       -0.13541
(81, 269),     -0.13519,       -0.13519
(76, 327),     -0.13517,       -0.13517
(40, 327),     -0.1351,       -0.1351
(13, 310),     -0.13501,       -0.13501
(133, 156),     -0.13497,       -0.13497
(61, 62),     -0.13469,       -0.13469
(76, 160),     -0.13272,       -0.13272
(98, 173),     -0.13238,       -0.13238
(62, 95),     -0.13213,       -0.13213
(76, 144),     -0.13206,       -0.13206
(62, 311),     -0.13194,       -0.13194
(62, 160),     -0.1319,       -0.1319
(155, 306),     -0.1318,       -0.1318
(61, 310),     -0.13174,       -0.13174
(78, 160),     -0.13125,       -0.13125
(157, 246),     -0.1312,       -0.1312
(133, 291),     -0.13051,       -0.13051
(91, 321),     -0.12974,       -0.12974
(78, 88),     -0.12927,       -0.12927
(107, 124),     -0.12781,       -0.12781
(124, 318),     -0.1276,       -0.1276
(63, 321),     -0.12759,       -0.12759
(35, 405),     -0.12641,       -0.12641
(317, 321),     -0.12591,       -0.12591
(84, 353),     -0.12568,       -0.12568
(276, 385),     -0.12559,       -0.12559
(13, 82),     -0.12526,       -0.12526
(70, 270),     -0.1252,       -0.1252
(191, 292),     -0.12518,       -0.12518
(317, 383),     -0.12445,       -0.12445
(133, 324),     -0.12426,       -0.12426
(62, 144),     -0.12408,       -0.12408
(185, 310),     -0.12374,       -0.12374
(61, 178),     -0.1235,       -0.1235
(61, 314),     -0.12342,       -0.12342
(62, 318),     -0.12342,       -0.12342
(296, 336),     -0.12338,       -0.12338
(78, 318),     -0.12334,       -0.12334
(78, 144),     -0.12293,       -0.12293
(7, 159),     -0.12242,       -0.12242
(57, 415),     -0.12215,       -0.12215
(33, 353),     -0.12177,       -0.12177
(246, 306),     -0.1217,       -0.1217
(146, 318),     -0.12144,       -0.12144
(246, 292),     -0.12131,       -0.12131
(155, 375),     -0.12119,       -0.12119
(46, 53),     -0.1211,       -0.1211
(61, 159),     -0.12031,       -0.12031
(78, 270),     -0.11993,       -0.11993
(91, 405),     -0.11944,       -0.11944
(61, 76),     -0.11906,       -0.11906
(173, 287),     -0.11894,       -0.11894
(191, 270),     -0.11875,       -0.11875
(265, 405),     -0.11809,       -0.11809
(287, 327),     -0.11792,       -0.11792
(95, 353),     -0.11779,       -0.11779
(70, 145),     -0.11756,       -0.11756
(70, 107),     -0.11714,       -0.11714
(14, 353),     -0.11703,       -0.11703
(153, 287),     -0.11694,       -0.11694
(146, 324),     -0.11691,       -0.11691
(98, 155),     -0.11685,       -0.11685
(62, 409),     -0.11663,       -0.11663
(80, 292),     -0.11661,       -0.11661
(81, 312),     -0.11652,       -0.11652
(124, 163),     -0.11648,       -0.11648
(246, 291),     -0.11618,       -0.11618
(173, 291),     -0.11616,       -0.11616
(105, 193),     -0.1161,       -0.1161
(285, 385),     -0.1159,       -0.1159
(246, 269),     -0.11587,       -0.11587
(53, 173),     -0.11578,       -0.11578
(70, 374),     -0.11552,       -0.11552
(163, 324),     -0.11549,       -0.11549
(82, 310),     -0.11536,       -0.11536
(62, 88),     -0.11513,       -0.11513
(98, 308),     -0.11512,       -0.11512
(191, 306),     -0.11489,       -0.11489
(84, 156),     -0.11396,       -0.11396
(146, 292),     -0.11381,       -0.11381
(81, 310),     -0.11355,       -0.11355
(80, 270),     -0.11343,       -0.11343
(153, 324),     -0.11326,       -0.11326
(154, 375),     -0.1131,       -0.1131
(76, 159),     -0.11305,       -0.11305
(383, 405),     -0.11254,       -0.11254
(87, 300),     -0.11217,       -0.11217
(160, 300),     -0.11175,       -0.11175
(88, 191),     -0.11159,       -0.11159
(84, 300),     -0.11144,       -0.11144
(62, 91),     -0.11111,       -0.11111
(66, 375),     -0.11054,       -0.11054
(53, 154),     -0.10972,       -0.10972
(62, 159),     -0.10965,       -0.10965
(76, 318),     -0.1096,       -0.1096
(156, 417),     -0.10941,       -0.10941
(306, 417),     -0.10915,       -0.10915
(91, 306),     -0.10897,       -0.10897
(88, 95),     -0.10892,       -0.10892
(107, 334),     -0.10872,       -0.10872
(78, 159),     -0.10868,       -0.10868
(265, 402),     -0.1083,       -0.1083
(191, 409),     -0.10822,       -0.10822
(61, 158),     -0.10808,       -0.10808
(61, 415),     -0.10792,       -0.10792
(334, 336),     -0.10729,       -0.10729
(133, 375),     -0.10676,       -0.10676
(185, 324),     -0.10643,       -0.10643
(57, 324),     -0.10587,       -0.10587
(306, 318),     -0.10519,       -0.10519
(61, 84),     -0.10483,       -0.10483
(61, 145),     -0.10469,       -0.10469
(133, 417),     -0.10463,       -0.10463
(7, 417),     -0.10446,       -0.10446
(178, 276),     -0.10423,       -0.10423
(40, 310),     -0.10397,       -0.10397
(76, 181),     -0.10344,       -0.10344
(163, 375),     -0.10305,       -0.10305
(14, 57),     -0.10299,       -0.10299
(81, 311),     -0.10291,       -0.10291
(173, 300),     -0.10266,       -0.10266
(336, 387),     -0.10242,       -0.10242
(191, 291),     -0.10233,       -0.10233
(381, 383),     -0.10219,       -0.10219
(35, 191),     -0.10141,       -0.10141
(33, 191),     -0.10088,       -0.10088
(124, 267),     -0.10081,       -0.10081
(46, 270),     -0.1008,       -0.1008
(145, 154),     -0.10067,       -0.10067
(181, 324),     -0.10057,       -0.10057
(193, 375),     -0.09996,       -0.09996
(46, 321),     -0.09989,       -0.09989
(156, 362),     -0.09968,       -0.09968
(161, 409),     -0.09922,       -0.09922
(78, 308),     -0.09912,       -0.09912
(154, 193),     -0.0986,       -0.0986
(87, 310),     -0.09859,       -0.09859
(159, 383),     -0.09849,       -0.09849
(161, 270),     -0.09792,       -0.09792
(76, 145),     -0.09788,       -0.09788
(17, 353),     -0.09751,       -0.09751
(81, 82),     -0.09745,       -0.09745
(33, 287),     -0.09727,       -0.09727
(318, 415),     -0.09672,       -0.09672
(63, 318),     -0.09658,       -0.09658
(287, 409),     -0.09648,       -0.09648
(35, 160),     -0.09568,       -0.09568
(76, 158),     -0.09561,       -0.09561
(124, 146),     -0.09526,       -0.09526
(55, 291),     -0.09496,       -0.09496
(35, 265),     -0.09489,       -0.09489
(63, 380),     -0.09485,       -0.09485
(78, 324),     -0.09483,       -0.09483
(65, 375),     -0.09367,       -0.09367
(246, 308),     -0.09366,       -0.09366
(46, 417),     -0.09366,       -0.09366
(70, 415),     -0.09325,       -0.09325
(57, 156),     -0.09323,       -0.09323
(87, 146),     -0.09312,       -0.09312
(62, 324),     -0.09309,       -0.09309
(14, 300),     -0.09282,       -0.09282
(55, 276),     -0.09264,       -0.09264
(62, 308),     -0.0924,       -0.0924
(153, 409),     -0.09197,       -0.09197
(98, 292),     -0.09184,       -0.09184
(78, 306),     -0.09177,       -0.09177
(155, 292),     -0.09174,       -0.09174
(145, 324),     -0.09172,       -0.09172
(82, 311),     -0.09166,       -0.09166
(133, 306),     -0.09155,       -0.09155
(146, 314),     -0.09143,       -0.09143
(181, 318),     -0.09112,       -0.09112
(52, 409),     -0.09109,       -0.09109
(61, 375),     -0.09045,       -0.09045
(191, 246),     -0.0903,       -0.0903
(78, 292),     -0.09026,       -0.09026
(78, 291),     -0.09015,       -0.09015
(62, 270),     -0.08997,       -0.08997
(144, 324),     -0.08931,       -0.08931
(57, 159),     -0.08926,       -0.08926
(76, 146),     -0.08925,       -0.08925
(62, 158),     -0.08895,       -0.08895
(193, 324),     -0.08886,       -0.08886
(375, 417),     -0.08836,       -0.08836
(13, 80),     -0.0881,       -0.0881
(62, 145),     -0.08807,       -0.08807
(296, 334),     -0.088,       -0.088
(78, 158),     -0.08788,       -0.08788
(78, 145),     -0.08786,       -0.08786
(33, 146),     -0.0877,       -0.0877
(88, 293),     -0.08755,       -0.08755
(383, 402),     -0.08709,       -0.08709
(14, 405),     -0.08707,       -0.08707
(144, 270),     -0.0868,       -0.0868
(80, 306),     -0.08655,       -0.08655
(146, 306),     -0.08653,       -0.08653
(156, 314),     -0.0864,       -0.0864
(91, 276),     -0.08625,       -0.08625
(61, 327),     -0.08619,       -0.08619
(63, 384),     -0.08605,       -0.08605
(146, 375),     -0.086,       -0.086
(65, 156),     -0.0856,       -0.0856
(291, 327),     -0.08551,       -0.08551
(292, 417),     -0.08538,       -0.08538
(173, 375),     -0.08479,       -0.08479
(161, 191),     -0.08471,       -0.08471
(57, 308),     -0.08369,       -0.08369
(57, 158),     -0.08339,       -0.08339
(33, 383),     -0.08287,       -0.08287
(82, 312),     -0.0828,       -0.0828
(124, 155),     -0.0827,       -0.0827
(66, 324),     -0.08231,       -0.08231
(81, 270),     -0.08226,       -0.08226
(62, 292),     -0.08226,       -0.08226
(308, 327),     -0.08215,       -0.08215
(76, 84),     -0.082,       -0.082
(61, 318),     -0.08179,       -0.08179
(292, 327),     -0.08164,       -0.08164
(35, 84),     -0.08155,       -0.08155
(62, 306),     -0.0815,       -0.0815
(55, 283),     -0.08127,       -0.08127
(300, 388),     -0.08119,       -0.08119
(181, 276),     -0.08112,       -0.08112
(107, 293),     -0.0809,       -0.0809
(185, 311),     -0.08075,       -0.08075
(33, 380),     -0.08073,       -0.08073
(76, 324),     -0.08052,       -0.08052
(293, 362),     -0.08026,       -0.08026
(292, 324),     -0.0798,       -0.0798
(160, 191),     -0.07971,       -0.07971
(76, 308),     -0.07961,       -0.07961
(306, 327),     -0.07914,       -0.07914
(7, 353),     -0.07864,       -0.07864
(324, 417),     -0.07862,       -0.07862
(70, 265),     -0.07852,       -0.07852
(52, 193),     -0.07844,       -0.07844
(17, 300),     -0.07813,       -0.07813
(55, 282),     -0.07807,       -0.07807
(398, 417),     -0.0778,       -0.0778
(62, 291),     -0.07753,       -0.07753
(308, 417),     -0.0775,       -0.0775
(98, 133),     -0.07744,       -0.07744
(173, 353),     -0.07728,       -0.07728
(91, 124),     -0.07706,       -0.07706
(181, 287),     -0.07698,       -0.07698
(173, 306),     -0.07697,       -0.07697
(63, 386),     -0.07667,       -0.07667
(46, 415),     -0.07605,       -0.07605
(52, 417),     -0.07545,       -0.07545
(185, 318),     -0.0754,       -0.0754
(291, 318),     -0.07521,       -0.07521
(156, 265),     -0.07482,       -0.07482
(17, 156),     -0.07436,       -0.07436
(52, 133),     -0.07433,       -0.07433
(107, 291),     -0.07424,       -0.07424
(65, 324),     -0.07423,       -0.07423
(80, 409),     -0.07387,       -0.07387
(57, 160),     -0.07359,       -0.07359
(78, 91),     -0.07307,       -0.07307
(33, 381),     -0.07302,       -0.07302
(156, 398),     -0.07299,       -0.07299
(185, 415),     -0.07293,       -0.07293
(46, 173),     -0.0729,       -0.0729
(65, 124),     -0.07282,       -0.07282
(91, 291),     -0.07262,       -0.07262
(81, 287),     -0.07257,       -0.07257
(185, 287),     -0.07145,       -0.07145
(181, 308),     -0.07114,       -0.07114
(76, 409),     -0.07052,       -0.07052
(314, 353),     -0.07032,       -0.07032
(173, 324),     -0.07023,       -0.07023
(35, 157),     -0.07005,       -0.07005
(46, 318),     -0.06974,       -0.06974
(62, 76),     -0.06934,       -0.06934
(265, 327),     -0.06919,       -0.06919
(146, 181),     -0.06904,       -0.06904
(62, 181),     -0.06893,       -0.06893
(173, 383),     -0.06892,       -0.06892
(155, 308),     -0.06883,       -0.06883
(61, 193),     -0.06832,       -0.06832
(160, 276),     -0.06814,       -0.06814
(70, 405),     -0.06805,       -0.06805
(153, 375),     -0.06729,       -0.06729
(76, 292),     -0.06716,       -0.06716
(327, 383),     -0.06697,       -0.06697
(105, 386),     -0.06682,       -0.06682
(35, 381),     -0.06608,       -0.06608
(62, 84),     -0.06607,       -0.06607
(81, 415),     -0.06601,       -0.06601
(285, 300),     -0.06598,       -0.06598
(46, 193),     -0.06573,       -0.06573
(91, 415),     -0.06504,       -0.06504
(173, 417),     -0.06483,       -0.06483
(17, 61),     -0.06444,       -0.06444
(311, 312),     -0.06423,       -0.06423
(163, 269),     -0.06374,       -0.06374
(181, 293),     -0.06363,       -0.06363
(53, 321),     -0.06344,       -0.06344
(285, 336),     -0.06329,       -0.06329
(76, 311),     -0.06266,       -0.06266
(33, 185),     -0.06264,       -0.06264
(124, 405),     -0.06214,       -0.06214
(246, 375),     -0.06191,       -0.06191
(17, 78),     -0.06186,       -0.06186
(178, 293),     -0.06151,       -0.06151
(145, 155),     -0.06133,       -0.06133
(63, 385),     -0.06124,       -0.06124
(76, 306),     -0.06106,       -0.06106
(17, 62),     -0.06101,       -0.06101
(65, 293),     -0.06099,       -0.06099
(17, 76),     -0.06059,       -0.06059
(285, 387),     -0.06057,       -0.06057
(33, 321),     -0.06004,       -0.06004
(76, 88),     -0.05958,       -0.05958
(57, 178),     -0.05957,       -0.05957
(124, 417),     -0.05949,       -0.05949
(35, 380),     -0.0594,       -0.0594
(63, 265),     -0.05895,       -0.05895
(146, 291),     -0.05879,       -0.05879
(78, 84),     -0.05863,       -0.05863
(159, 191),     -0.05846,       -0.05846
(33, 57),     -0.05845,       -0.05845
(61, 153),     -0.05845,       -0.05845
(163, 415),     -0.05801,       -0.05801
(66, 124),     -0.05775,       -0.05775
(80, 291),     -0.0572,       -0.0572
(7, 383),     -0.05704,       -0.05704
(276, 380),     -0.05701,       -0.05701
(270, 312),     -0.05676,       -0.05676
(57, 292),     -0.05645,       -0.05645
(76, 193),     -0.05644,       -0.05644
(35, 185),     -0.05634,       -0.05634
(91, 293),     -0.05621,       -0.05621
(287, 375),     -0.05593,       -0.05593
(57, 161),     -0.05591,       -0.05591
(362, 383),     -0.05556,       -0.05556
(161, 246),     -0.05532,       -0.05532
(17, 95),     -0.05521,       -0.05521
(105, 321),     -0.05507,       -0.05507
(91, 375),     -0.05492,       -0.05492
(61, 308),     -0.05482,       -0.05482
(107, 386),     -0.05472,       -0.05472
(317, 353),     -0.05441,       -0.05441
(88, 156),     -0.05433,       -0.05433
(98, 306),     -0.05416,       -0.05416
(107, 296),     -0.05408,       -0.05408
(105, 155),     -0.05405,       -0.05405
(144, 375),     -0.05378,       -0.05378
(61, 324),     -0.05353,       -0.05353
(159, 353),     -0.05306,       -0.05306
(78, 193),     -0.05283,       -0.05283
(78, 181),     -0.05266,       -0.05266
(7, 191),     -0.05249,       -0.05249
(0, 80),     -0.05206,       -0.05206
(76, 291),     -0.05141,       -0.05141
(70, 269),     -0.05125,       -0.05125
(156, 193),     -0.05106,       -0.05106
(124, 133),     -0.05083,       -0.05083
(70, 78),     -0.05079,       -0.05079
(98, 193),     -0.05079,       -0.05079
(76, 153),     -0.05075,       -0.05075
(62, 70),     -0.0507,       -0.0507
(87, 276),     -0.05069,       -0.05069
(283, 362),     -0.05044,       -0.05044
(33, 374),     -0.05038,       -0.05038
(57, 246),     -0.05025,       -0.05025
(88, 374),     -0.04967,       -0.04967
(13, 185),     -0.04966,       -0.04966
(156, 191),     -0.0496,       -0.0496
(185, 308),     -0.04955,       -0.04955
(98, 105),     -0.04941,       -0.04941
(133, 292),     -0.04923,       -0.04923
(46, 382),     -0.0485,       -0.0485
(124, 381),     -0.04847,       -0.04847
(63, 156),     -0.04789,       -0.04789
(124, 181),     -0.04784,       -0.04784
(185, 246),     -0.04777,       -0.04777
(95, 124),     -0.04776,       -0.04776
(81, 308),     -0.04762,       -0.04762
(55, 306),     -0.04752,       -0.04752
(35, 310),     -0.04749,       -0.04749
(88, 283),     -0.0473,       -0.0473
(53, 318),     -0.04649,       -0.04649
(35, 382),     -0.04622,       -0.04622
(65, 327),     -0.04611,       -0.04611
(33, 267),     -0.04608,       -0.04608
(53, 362),     -0.04608,       -0.04608
(173, 276),     -0.04579,       -0.04579
(163, 193),     -0.04566,       -0.04566
(35, 314),     -0.04562,       -0.04562
(246, 415),     -0.04561,       -0.04561
(14, 310),     -0.04534,       -0.04534
(181, 317),     -0.0447,       -0.0447
(84, 146),     -0.04457,       -0.04457
(88, 373),     -0.04443,       -0.04443
(46, 381),     -0.04437,       -0.04437
(70, 76),     -0.0436,       -0.0436
(161, 269),     -0.04359,       -0.04359
(81, 324),     -0.04344,       -0.04344
(145, 375),     -0.04338,       -0.04338
(46, 145),     -0.04332,       -0.04332
(375, 402),     -0.04302,       -0.04302
(161, 185),     -0.043,       -0.043
(62, 193),     -0.04271,       -0.04271
(265, 318),     -0.04263,       -0.04263
(105, 409),     -0.04239,       -0.04239
(336, 385),     -0.0423,       -0.0423
(78, 153),     -0.04226,       -0.04226
(88, 380),     -0.04186,       -0.04186
(160, 185),     -0.04178,       -0.04178
(181, 292),     -0.04153,       -0.04153
(66, 386),     -0.04143,       -0.04143
(62, 153),     -0.04083,       -0.04083
(300, 314),     -0.04068,       -0.04068
(276, 386),     -0.04068,       -0.04068
(7, 287),     -0.04066,       -0.04066
(61, 292),     -0.04009,       -0.04009
(178, 409),     -0.03973,       -0.03973
(146, 246),     -0.03927,       -0.03927
(91, 314),     -0.03925,       -0.03925
(105, 385),     -0.03914,       -0.03914
(293, 336),     -0.03903,       -0.03903
(52, 98),     -0.03882,       -0.03882
(35, 374),     -0.0386,       -0.0386
(300, 374),     -0.03852,       -0.03852
(7, 163),     -0.03836,       -0.03836
(55, 124),     -0.03836,       -0.03836
(156, 173),     -0.03802,       -0.03802
(61, 70),     -0.0378,       -0.0378
(88, 381),     -0.03767,       -0.03767
(35, 362),     -0.03745,       -0.03745
(105, 318),     -0.03714,       -0.03714
(61, 157),     -0.03703,       -0.03703
(46, 156),     -0.0369,       -0.0369
(144, 155),     -0.03645,       -0.03645
(70, 91),     -0.03583,       -0.03583
(7, 185),     -0.03562,       -0.03562
(7, 146),     -0.0355,       -0.0355
(14, 276),     -0.03542,       -0.03542
(193, 300),     -0.03538,       -0.03538
(173, 292),     -0.03524,       -0.03524
(17, 35),     -0.03509,       -0.03509
(285, 287),     -0.03476,       -0.03476
(193, 327),     -0.0346,       -0.0346
(55, 375),     -0.03459,       -0.03459
(33, 265),     -0.03455,       -0.03455
(88, 382),     -0.03438,       -0.03438
